date,bidclose
2019-03-19 07:00:00,111.257
2019-03-19 08:00:00,111.268
2019-03-19 09:00:00,111.273
2019-03-19 10:00:00,111.21
2019-03-19 11:00:00,111.26
2019-03-19 12:00:00,111.42
2019-03-19 13:00:00,111.379
2019-03-19 14:00:00,111.368
2019-03-19 15:00:00,111.382
2019-03-19 16:00:00,111.36
2019-03-19 17:00:00,111.359
2019-03-19 18:00:00,111.404
2019-03-19 19:00:00,111.388
2019-03-19 20:00:00,111.387
2019-03-19 21:00:00,111.393
2019-03-19 22:00:00,111.361
2019-03-19 23:00:00,111.411
2019-03-20 00:00:00,111.609
2019-03-20 01:00:00,111.59
2019-03-20 02:00:00,111.619
2019-03-20 03:00:00,111.586
2019-03-20 04:00:00,111.58
2019-03-20 05:00:00,111.527
2019-03-20 06:00:00,111.546
2019-03-20 07:00:00,111.589
2019-03-20 08:00:00,111.592
2019-03-20 09:00:00,111.525
2019-03-20 10:00:00,111.502
2019-03-20 11:00:00,111.508
2019-03-20 12:00:00,111.457
2019-03-20 13:00:00,111.414
2019-03-20 14:00:00,111.409
2019-03-20 15:00:00,111.406
2019-03-20 16:00:00,111.479
2019-03-20 17:00:00,111.493
2019-03-20 18:00:00,110.597
2019-03-20 19:00:00,110.577
2019-03-20 20:00:00,110.681
2019-03-20 21:00:00,110.626
2019-03-20 22:00:00,110.719
2019-03-20 23:00:00,110.658
2019-03-21 00:00:00,110.664
2019-03-21 01:00:00,110.645
2019-03-21 02:00:00,110.548
2019-03-21 03:00:00,110.473
2019-03-21 04:00:00,110.488
2019-03-21 05:00:00,110.527
2019-03-21 06:00:00,110.437
2019-03-21 07:00:00,110.366
2019-03-21 08:00:00,110.446
2019-03-21 09:00:00,110.47
2019-03-21 10:00:00,110.627
2019-03-21 11:00:00,110.481
2019-03-21 12:00:00,110.535
2019-03-21 13:00:00,110.662
2019-03-21 14:00:00,110.865
2019-03-21 15:00:00,110.845
2019-03-21 16:00:00,110.775
2019-03-21 17:00:00,110.847
2019-03-21 18:00:00,110.768
2019-03-21 19:00:00,110.804
2019-03-21 20:00:00,110.795
2019-03-21 21:00:00,110.841
2019-03-21 22:00:00,110.784
2019-03-21 23:00:00,110.809
2019-03-22 00:00:00,110.746
2019-03-22 01:00:00,110.698
2019-03-22 02:00:00,110.732
2019-03-22 03:00:00,110.77
2019-03-22 04:00:00,110.771
2019-03-22 05:00:00,110.804
2019-03-22 06:00:00,110.796
2019-03-22 07:00:00,110.756
2019-03-22 08:00:00,110.512
2019-03-22 09:00:00,110.512
2019-03-22 10:00:00,110.458
2019-03-22 11:00:00,110.325
2019-03-22 12:00:00,110.214
2019-03-22 13:00:00,110.032
2019-03-22 14:00:00,109.894
2019-03-22 15:00:00,109.76
2019-03-22 16:00:00,109.927
2019-03-22 17:00:00,110.031
2019-03-22 18:00:00,110.066
2019-03-22 19:00:00,109.946
2019-03-22 20:00:00,109.897
2019-03-24 18:00:00,109.788
2019-03-24 19:00:00,109.906
2019-03-24 20:00:00,109.897
2019-03-24 21:00:00,110.001
2019-03-24 22:00:00,110.005
2019-03-24 23:00:00,110.087
2019-03-25 00:00:00,109.805
2019-03-25 01:00:00,109.831
2019-03-25 02:00:00,109.781
2019-03-25 03:00:00,109.845
2019-03-25 04:00:00,109.971
2019-03-25 05:00:00,109.975
2019-03-25 06:00:00,109.943
2019-03-25 07:00:00,110.047
2019-03-25 08:00:00,110.094
2019-03-25 09:00:00,110.207
2019-03-25 10:00:00,110.156
2019-03-25 11:00:00,110.151
2019-03-25 12:00:00,110.061
2019-03-25 13:00:00,109.964
2019-03-25 14:00:00,110.056
2019-03-25 15:00:00,110.085
2019-03-25 16:00:00,110.032
2019-03-25 17:00:00,109.802
2019-03-25 18:00:00,110.049
2019-03-25 19:00:00,109.964
2019-03-25 20:00:00,109.959
2019-03-25 21:00:00,109.971
2019-03-25 22:00:00,110.032
2019-03-25 23:00:00,110.051
2019-03-26 00:00:00,110.175
2019-03-26 01:00:00,110.086
2019-03-26 02:00:00,110.031
2019-03-26 03:00:00,110.052
2019-03-26 04:00:00,110.037
2019-03-26 05:00:00,110.135
2019-03-26 06:00:00,110.127
2019-03-26 07:00:00,110.184
2019-03-26 08:00:00,110.139
2019-03-26 09:00:00,110.377
2019-03-26 10:00:00,110.366
2019-03-26 11:00:00,110.408
2019-03-26 12:00:00,110.47
2019-03-26 13:00:00,110.65
2019-03-26 14:00:00,110.573
2019-03-26 15:00:00,110.485
2019-03-26 16:00:00,110.51
2019-03-26 17:00:00,110.456
2019-03-26 18:00:00,110.52
2019-03-26 19:00:00,110.59
2019-03-26 20:00:00,110.615
2019-03-26 21:00:00,110.611
2019-03-26 22:00:00,110.521
2019-03-26 23:00:00,110.565
2019-03-27 00:00:00,110.541
2019-03-27 01:00:00,110.536
2019-03-27 02:00:00,110.538
2019-03-27 03:00:00,110.543
2019-03-27 04:00:00,110.595
2019-03-27 05:00:00,110.625
2019-03-27 06:00:00,110.531
2019-03-27 07:00:00,110.681
2019-03-27 08:00:00,110.535
2019-03-27 09:00:00,110.428
2019-03-27 10:00:00,110.302
2019-03-27 11:00:00,110.413
2019-03-27 12:00:00,110.46
2019-03-27 13:00:00,110.39
2019-03-27 14:00:00,110.375
2019-03-27 15:00:00,110.382
2019-03-27 16:00:00,110.366
2019-03-27 17:00:00,110.484
2019-03-27 18:00:00,110.371
2019-03-27 19:00:00,110.52
2019-03-27 20:00:00,110.498
2019-03-27 21:00:00,110.442
2019-03-27 22:00:00,110.483
2019-03-27 23:00:00,110.495
2019-03-28 00:00:00,110.299
2019-03-28 01:00:00,110.15
2019-03-28 02:00:00,110.164
2019-03-28 03:00:00,110.175
2019-03-28 04:00:00,110.162
2019-03-28 05:00:00,110.076
2019-03-28 06:00:00,110.113
2019-03-28 07:00:00,110.071
2019-03-28 08:00:00,110.28
2019-03-28 09:00:00,110.325
2019-03-28 10:00:00,110.319
2019-03-28 11:00:00,110.347
2019-03-28 12:00:00,110.51
2019-03-28 13:00:00,110.77
2019-03-28 14:00:00,110.661
2019-03-28 15:00:00,110.548
2019-03-28 16:00:00,110.609
2019-03-28 17:00:00,110.562
2019-03-28 18:00:00,110.566
2019-03-28 19:00:00,110.572
2019-03-28 20:00:00,110.609
2019-03-28 21:00:00,110.626
2019-03-28 22:00:00,110.65
2019-03-28 23:00:00,110.626
2019-03-29 00:00:00,110.843
2019-03-29 01:00:00,110.746
2019-03-29 02:00:00,110.761
2019-03-29 03:00:00,110.722
2019-03-29 04:00:00,110.749
2019-03-29 05:00:00,110.738
2019-03-29 06:00:00,110.585
2019-03-29 07:00:00,110.736
2019-03-29 08:00:00,110.753
2019-03-29 09:00:00,110.792
2019-03-29 10:00:00,110.777
2019-03-29 11:00:00,110.749
2019-03-29 12:00:00,110.804
2019-03-29 13:00:00,110.739
2019-03-29 14:00:00,110.849
2019-03-29 15:00:00,110.673
2019-03-29 16:00:00,110.818
2019-03-29 17:00:00,110.764
2019-03-29 18:00:00,110.805
2019-03-29 19:00:00,110.806
2019-03-29 20:00:00,110.847
2019-03-31 18:00:00,110.954
2019-03-31 19:00:00,111.007
2019-03-31 20:00:00,111.013
2019-03-31 21:00:00,110.932
2019-03-31 22:00:00,110.936
2019-03-31 23:00:00,110.982
2019-04-01 00:00:00,111.075
2019-04-01 01:00:00,111.145
2019-04-01 02:00:00,111.118
2019-04-01 03:00:00,111.076
2019-04-01 04:00:00,111.01
2019-04-01 05:00:00,111.038
2019-04-01 06:00:00,111.061
2019-04-01 07:00:00,111.04
2019-04-01 08:00:00,111.005
2019-04-01 09:00:00,110.991
2019-04-01 10:00:00,110.948
2019-04-01 11:00:00,110.981
2019-04-01 12:00:00,110.932
2019-04-01 13:00:00,110.917
2019-04-01 14:00:00,111.191
2019-04-01 15:00:00,111.291
2019-04-01 16:00:00,111.417
2019-04-01 17:00:00,111.373
2019-04-01 18:00:00,111.37
2019-04-01 19:00:00,111.346
2019-04-01 20:00:00,111.337
2019-04-01 21:00:00,111.401
2019-04-01 22:00:00,111.397
2019-04-01 23:00:00,111.443
2019-04-02 00:00:00,111.383
2019-04-02 01:00:00,111.334
2019-04-02 02:00:00,111.328
2019-04-02 03:00:00,111.35
2019-04-02 04:00:00,111.34
2019-04-02 05:00:00,111.337
2019-04-02 06:00:00,111.368
2019-04-02 07:00:00,111.364
2019-04-02 08:00:00,111.385
2019-04-02 09:00:00,111.352
2019-04-02 10:00:00,111.35
2019-04-02 11:00:00,111.359
2019-04-02 12:00:00,111.367
2019-04-02 13:00:00,111.374
2019-04-02 14:00:00,111.297
2019-04-02 15:00:00,111.325
2019-04-02 16:00:00,111.346
2019-04-02 17:00:00,111.352
2019-04-02 18:00:00,111.376
2019-04-02 19:00:00,111.364
2019-04-02 20:00:00,111.312
2019-04-02 21:00:00,111.319
2019-04-02 22:00:00,111.325
2019-04-02 23:00:00,111.303
2019-04-03 00:00:00,111.469
2019-04-03 01:00:00,111.451
2019-04-03 02:00:00,111.491
2019-04-03 03:00:00,111.472
2019-04-03 04:00:00,111.354
2019-04-03 05:00:00,111.379
2019-04-03 06:00:00,111.506
2019-04-03 07:00:00,111.509
2019-04-03 08:00:00,111.501
2019-04-03 09:00:00,111.465
2019-04-03 10:00:00,111.5
2019-04-03 11:00:00,111.481
2019-04-03 12:00:00,111.453
2019-04-03 13:00:00,111.409
2019-04-03 14:00:00,111.476
2019-04-03 15:00:00,111.475
2019-04-03 16:00:00,111.465
2019-04-03 17:00:00,111.422
2019-04-03 18:00:00,111.456
2019-04-03 19:00:00,111.479
2019-04-03 20:00:00,111.476
2019-04-03 21:00:00,111.449
2019-04-03 22:00:00,111.459
2019-04-03 23:00:00,111.391
2019-04-04 00:00:00,111.473
2019-04-04 01:00:00,111.475
2019-04-04 02:00:00,111.424
2019-04-04 03:00:00,111.404
2019-04-04 04:00:00,111.399
2019-04-04 05:00:00,111.421
2019-04-04 06:00:00,111.363
2019-04-04 07:00:00,111.348
2019-04-04 08:00:00,111.408
2019-04-04 09:00:00,111.404
2019-04-04 10:00:00,111.396
2019-04-04 11:00:00,111.406
2019-04-04 12:00:00,111.476
2019-04-04 13:00:00,111.566
2019-04-04 14:00:00,111.561
2019-04-04 15:00:00,111.548
2019-04-04 16:00:00,111.542
2019-04-04 17:00:00,111.529
2019-04-04 18:00:00,111.59
2019-04-04 19:00:00,111.581
2019-04-04 20:00:00,111.649
2019-04-04 21:00:00,111.611
2019-04-04 22:00:00,111.631
2019-04-04 23:00:00,111.648
2019-04-05 00:00:00,111.728
2019-04-05 01:00:00,111.679
2019-04-05 02:00:00,111.712
2019-04-05 03:00:00,111.695
2019-04-05 04:00:00,111.693
2019-04-05 05:00:00,111.678
2019-04-05 06:00:00,111.662
2019-04-05 07:00:00,111.664
2019-04-05 08:00:00,111.679
2019-04-05 09:00:00,111.712
2019-04-05 10:00:00,111.718
2019-04-05 11:00:00,111.705
2019-04-05 12:00:00,111.635
2019-04-05 13:00:00,111.713
2019-04-05 14:00:00,111.731
2019-04-05 15:00:00,111.703
2019-04-05 16:00:00,111.727
2019-04-05 17:00:00,111.701
2019-04-05 18:00:00,111.686
2019-04-05 19:00:00,111.67
2019-04-05 20:00:00,111.694
2019-04-07 19:00:00,111.657
2019-04-07 21:00:00,111.68
2019-04-07 22:00:00,111.67
2019-04-07 23:00:00,111.708
2019-04-08 00:00:00,111.5
2019-04-08 01:00:00,111.491
2019-04-08 02:00:00,111.386
2019-04-08 03:00:00,111.398
2019-04-08 04:00:00,111.391
2019-04-08 05:00:00,111.417
2019-04-08 06:00:00,111.436
2019-04-08 07:00:00,111.445
2019-04-08 08:00:00,111.454
2019-04-08 09:00:00,111.406
2019-04-08 10:00:00,111.461
2019-04-08 11:00:00,111.445
2019-04-08 12:00:00,111.353
2019-04-08 13:00:00,111.305
2019-04-08 14:00:00,111.411
2019-04-08 15:00:00,111.468
2019-04-08 16:00:00,111.449
2019-04-08 17:00:00,111.48
2019-04-08 18:00:00,111.508
2019-04-08 19:00:00,111.479
2019-04-08 20:00:00,111.456
2019-04-08 21:00:00,111.483
2019-04-08 22:00:00,111.469
2019-04-08 23:00:00,111.445
2019-04-09 00:00:00,111.393
2019-04-09 01:00:00,111.323
2019-04-09 02:00:00,111.328
2019-04-09 03:00:00,111.373
2019-04-09 04:00:00,111.35
2019-04-09 05:00:00,111.326
2019-04-09 06:00:00,111.338
2019-04-09 07:00:00,111.256
2019-04-09 08:00:00,111.325
2019-04-09 09:00:00,111.262
2019-04-09 10:00:00,111.281
2019-04-09 11:00:00,111.345
2019-04-09 12:00:00,111.075
2019-04-09 13:00:00,111.088
2019-04-09 14:00:00,111.115
2019-04-09 15:00:00,111.081
2019-04-09 16:00:00,111.119
2019-04-09 17:00:00,111.112
2019-04-09 18:00:00,111.097
2019-04-09 19:00:00,111.128
2019-04-09 20:00:00,111.117
2019-04-09 21:00:00,111.125
2019-04-09 22:00:00,111.127
2019-04-09 23:00:00,111.086
2019-04-10 00:00:00,111.156
2019-04-10 01:00:00,111.095
2019-04-10 02:00:00,111.167
2019-04-10 03:00:00,111.144
2019-04-10 04:00:00,111.117
2019-04-10 05:00:00,111.167
2019-04-10 06:00:00,111.111
2019-04-10 07:00:00,111.175
2019-04-10 08:00:00,111.137
2019-04-10 09:00:00,111.118
2019-04-10 10:00:00,111.216
2019-04-10 11:00:00,111.156
2019-04-10 12:00:00,111.17
2019-04-10 13:00:00,111.062
2019-04-10 14:00:00,110.931
2019-04-10 15:00:00,110.92
2019-04-10 16:00:00,110.865
2019-04-10 17:00:00,110.852
2019-04-10 18:00:00,110.974
2019-04-10 19:00:00,110.957
2019-04-10 20:00:00,110.992
2019-04-10 21:00:00,110.909
2019-04-10 22:00:00,110.944
2019-04-10 23:00:00,110.981
2019-04-11 00:00:00,111.063
2019-04-11 01:00:00,111.057
2019-04-11 02:00:00,111.05
2019-04-11 03:00:00,111.055
2019-04-11 04:00:00,111.051
2019-04-11 05:00:00,111.066
2019-04-11 06:00:00,111.135
2019-04-11 07:00:00,111.088
2019-04-11 08:00:00,111.104
2019-04-11 09:00:00,111.099
2019-04-11 10:00:00,111.11
2019-04-11 11:00:00,111.184
2019-04-11 12:00:00,111.315
2019-04-11 13:00:00,111.328
2019-04-11 14:00:00,111.475
2019-04-11 15:00:00,111.479
2019-04-11 16:00:00,111.563
2019-04-11 17:00:00,111.558
2019-04-11 18:00:00,111.66
2019-04-11 19:00:00,111.634
2019-04-11 20:00:00,111.63
2019-04-11 21:00:00,111.613
2019-04-11 22:00:00,111.619
2019-04-11 23:00:00,111.64
2019-04-12 00:00:00,111.765
2019-04-12 01:00:00,111.706
2019-04-12 02:00:00,111.711
2019-04-12 03:00:00,111.752
2019-04-12 04:00:00,111.738
2019-04-12 05:00:00,111.777
2019-04-12 06:00:00,111.84
2019-04-12 07:00:00,111.855
2019-04-12 08:00:00,111.933
2019-04-12 09:00:00,111.888
2019-04-12 10:00:00,111.946
2019-04-12 11:00:00,111.976
2019-04-12 12:00:00,111.946
2019-04-12 13:00:00,111.905
2019-04-12 14:00:00,111.965
2019-04-12 15:00:00,111.992
2019-04-12 16:00:00,112.021
2019-04-12 17:00:00,112.017
2019-04-12 18:00:00,112.075
2019-04-12 19:00:00,112.004
2019-04-12 20:00:00,111.999
2019-04-14 19:00:00,111.945
2019-04-14 20:00:00,111.94
2019-04-14 21:00:00,111.968
2019-04-14 22:00:00,111.988
2019-04-14 23:00:00,112.033
2019-04-15 00:00:00,111.957
2019-04-15 01:00:00,111.96
2019-04-15 02:00:00,111.99
2019-04-15 03:00:00,111.921
2019-04-15 04:00:00,111.937
2019-04-15 05:00:00,111.909
2019-04-15 06:00:00,111.891
2019-04-15 07:00:00,111.911
2019-04-15 08:00:00,111.954
2019-04-15 09:00:00,111.929
2019-04-15 10:00:00,111.94
2019-04-15 11:00:00,111.966
2019-04-15 12:00:00,112.015
2019-04-15 13:00:00,112.021
2019-04-15 14:00:00,111.997
2019-04-15 15:00:00,111.998
2019-04-15 16:00:00,111.963
2019-04-15 17:00:00,112.008
2019-04-15 18:00:00,112.009
2019-04-15 19:00:00,111.975
2019-04-15 20:00:00,112.028
2019-04-15 21:00:00,111.967
2019-04-15 22:00:00,111.984
2019-04-15 23:00:00,111.945
2019-04-16 00:00:00,111.972
2019-04-16 01:00:00,111.95
2019-04-16 02:00:00,111.954
2019-04-16 03:00:00,111.936
2019-04-16 04:00:00,111.954
2019-04-16 05:00:00,111.919
2019-04-16 06:00:00,111.85
2019-04-16 07:00:00,111.889
2019-04-16 08:00:00,111.936
2019-04-16 09:00:00,111.866
2019-04-16 10:00:00,111.892
2019-04-16 11:00:00,111.922
2019-04-16 12:00:00,111.978
2019-04-16 13:00:00,111.951
2019-04-16 14:00:00,111.924
2019-04-16 15:00:00,111.951
2019-04-16 16:00:00,111.997
2019-04-16 17:00:00,111.965
2019-04-16 18:00:00,111.991
2019-04-16 19:00:00,112.009
2019-04-16 20:00:00,111.989
2019-04-16 21:00:00,111.995
2019-04-16 22:00:00,111.995
2019-04-16 23:00:00,111.989
2019-04-17 00:00:00,112.118
2019-04-17 01:00:00,112.024
2019-04-17 02:00:00,111.975
2019-04-17 03:00:00,111.951
2019-04-17 04:00:00,111.96
2019-04-17 05:00:00,111.986
2019-04-17 06:00:00,111.948
2019-04-17 07:00:00,112.008
2019-04-17 08:00:00,112.002
2019-04-17 09:00:00,112.016
2019-04-17 10:00:00,112.005
2019-04-17 11:00:00,111.975
2019-04-17 12:00:00,111.982
2019-04-17 13:00:00,111.948
2019-04-17 14:00:00,111.987
2019-04-17 15:00:00,111.993
2019-04-17 16:00:00,111.996
2019-04-17 17:00:00,112.031
2019-04-17 18:00:00,112.057
2019-04-17 19:00:00,112.085
2019-04-17 20:00:00,112.054
2019-04-17 21:00:00,112.022
2019-04-17 22:00:00,112.031
2019-04-17 23:00:00,112.028
2019-04-18 00:00:00,111.956
2019-04-18 01:00:00,111.9
2019-04-18 02:00:00,111.945
2019-04-18 03:00:00,111.874
2019-04-18 04:00:00,111.883
2019-04-18 05:00:00,111.865
2019-04-18 06:00:00,111.894
2019-04-18 07:00:00,111.835
2019-04-18 08:00:00,111.879
2019-04-18 09:00:00,111.909
2019-04-18 10:00:00,111.917
2019-04-18 11:00:00,111.892
2019-04-18 12:00:00,111.962
2019-04-18 13:00:00,111.871
2019-04-18 14:00:00,111.873
2019-04-18 15:00:00,111.938
2019-04-18 16:00:00,111.984
2019-04-18 17:00:00,111.944
2019-04-18 18:00:00,111.941
2019-04-18 19:00:00,111.928
2019-04-18 20:00:00,111.966
2019-04-18 21:00:00,111.96
2019-04-18 22:00:00,111.975
2019-04-18 23:00:00,111.987
2019-04-19 00:00:00,111.937
2019-04-19 01:00:00,111.933
2019-04-19 02:00:00,111.916
2019-04-19 03:00:00,111.924
2019-04-19 04:00:00,111.907
2019-04-19 05:00:00,111.909
2019-04-19 06:00:00,111.912
2019-04-19 07:00:00,111.914
2019-04-19 08:00:00,111.913
2019-04-19 09:00:00,111.915
2019-04-19 10:00:00,111.913
2019-04-19 11:00:00,111.912
2019-04-19 12:00:00,111.928
2019-04-19 13:00:00,111.921
2019-04-19 14:00:00,111.922
2019-04-19 15:00:00,111.918
2019-04-19 16:00:00,111.911
2019-04-19 17:00:00,111.917
2019-04-19 18:00:00,111.925
2019-04-19 19:00:00,111.921
2019-04-19 20:00:00,111.91
2019-04-21 22:00:00,111.911
2019-04-21 23:00:00,111.91
2019-04-22 00:00:00,111.969
2019-04-22 01:00:00,111.945
2019-04-22 02:00:00,111.945
2019-04-22 03:00:00,111.909
2019-04-22 04:00:00,111.921
2019-04-22 05:00:00,111.921
2019-04-22 06:00:00,111.894
2019-04-22 07:00:00,111.892
2019-04-22 08:00:00,111.917
2019-04-22 09:00:00,111.916
2019-04-22 10:00:00,111.914
2019-04-22 11:00:00,111.924
2019-04-22 12:00:00,111.906
2019-04-22 13:00:00,111.921
2019-04-22 14:00:00,111.915
2019-04-22 15:00:00,111.942
2019-04-22 16:00:00,111.93
2019-04-22 17:00:00,111.912
2019-04-22 18:00:00,111.93
2019-04-22 19:00:00,111.924
2019-04-22 20:00:00,111.928
2019-04-22 21:00:00,111.915
2019-04-22 22:00:00,111.931
2019-04-22 23:00:00,111.928
2019-04-23 00:00:00,111.697
2019-04-23 01:00:00,111.769
2019-04-23 02:00:00,111.763
2019-04-23 03:00:00,111.834
2019-04-23 04:00:00,111.859
2019-04-23 05:00:00,111.919
2019-04-23 06:00:00,111.867
2019-04-23 07:00:00,111.847
2019-04-23 08:00:00,111.857
2019-04-23 09:00:00,111.847
2019-04-23 10:00:00,111.858
2019-04-23 11:00:00,111.898
2019-04-23 12:00:00,111.972
2019-04-23 13:00:00,111.913
2019-04-23 14:00:00,111.878
2019-04-23 15:00:00,111.872
2019-04-23 16:00:00,111.786
2019-04-23 17:00:00,111.792
2019-04-23 18:00:00,111.835
2019-04-23 19:00:00,111.815
2019-04-23 20:00:00,111.841
2019-04-23 21:00:00,111.862
2019-04-23 22:00:00,111.869
2019-04-23 23:00:00,111.876
2019-04-24 00:00:00,111.898
2019-04-24 01:00:00,111.901
2019-04-24 02:00:00,111.883
2019-04-24 03:00:00,111.769
2019-04-24 04:00:00,111.825
2019-04-24 05:00:00,111.832
2019-04-24 06:00:00,111.815
2019-04-24 07:00:00,111.81
2019-04-24 08:00:00,111.823
2019-04-24 09:00:00,111.866
2019-04-24 10:00:00,111.857
2019-04-24 11:00:00,111.82
2019-04-24 12:00:00,111.835
2019-04-24 13:00:00,111.778
2019-04-24 14:00:00,111.742
2019-04-24 15:00:00,111.808
2019-04-24 16:00:00,111.909
2019-04-24 17:00:00,111.978
2019-04-24 18:00:00,112.356
2019-04-24 19:00:00,112.195
2019-04-24 20:00:00,112.164
2019-04-24 21:00:00,112.053
2019-04-24 22:00:00,112.091
2019-04-24 23:00:00,112.114
2019-04-25 00:00:00,112.118
2019-04-25 01:00:00,112.0
2019-04-25 02:00:00,111.96
2019-04-25 03:00:00,111.963
2019-04-25 04:00:00,111.966
2019-04-25 05:00:00,111.94
2019-04-25 06:00:00,111.852
2019-04-25 07:00:00,111.829
2019-04-25 08:00:00,111.86
2019-04-25 09:00:00,111.891
2019-04-25 10:00:00,111.82
2019-04-25 11:00:00,111.887
2019-04-25 12:00:00,111.807
2019-04-25 13:00:00,111.575
2019-04-25 14:00:00,111.439
2019-04-25 15:00:00,111.587
2019-04-25 16:00:00,111.576
2019-04-25 17:00:00,111.534
2019-04-25 18:00:00,111.606
2019-04-25 19:00:00,111.651
2019-04-25 20:00:00,111.593
2019-04-25 21:00:00,111.578
2019-04-25 22:00:00,111.569
2019-04-25 23:00:00,111.539
2019-04-26 00:00:00,111.645
2019-04-26 01:00:00,111.689
2019-04-26 02:00:00,111.638
2019-04-26 03:00:00,111.629
2019-04-26 04:00:00,111.654
2019-04-26 05:00:00,111.668
2019-04-26 06:00:00,111.631
2019-04-26 07:00:00,111.67
2019-04-26 08:00:00,111.652
2019-04-26 09:00:00,111.739
2019-04-26 10:00:00,111.737
2019-04-26 11:00:00,111.762
2019-04-26 12:00:00,111.639
2019-04-26 13:00:00,111.564
2019-04-26 14:00:00,111.542
2019-04-26 15:00:00,111.591
2019-04-26 16:00:00,111.567
2019-04-26 17:00:00,111.593
2019-04-26 18:00:00,111.596
2019-04-26 19:00:00,111.6
2019-04-26 20:00:00,111.53
2019-04-28 22:00:00,111.591
2019-04-28 23:00:00,111.591
2019-04-29 00:00:00,111.589
2019-04-29 01:00:00,111.626
2019-04-29 02:00:00,111.587
2019-04-29 03:00:00,111.593
2019-04-29 04:00:00,111.602
2019-04-29 05:00:00,111.617
2019-04-29 06:00:00,111.654
2019-04-29 07:00:00,111.75
2019-04-29 08:00:00,111.733
2019-04-29 09:00:00,111.704
2019-04-29 10:00:00,111.728
2019-04-29 11:00:00,111.728
2019-04-29 12:00:00,111.826
2019-04-29 13:00:00,111.879
2019-04-29 14:00:00,111.788
2019-04-29 15:00:00,111.792
2019-04-29 16:00:00,111.795
2019-04-29 17:00:00,111.761
2019-04-29 18:00:00,111.715
2019-04-29 19:00:00,111.658
2019-04-29 20:00:00,111.639
2019-04-29 21:00:00,111.638
2019-04-29 22:00:00,111.659
2019-04-29 23:00:00,111.673
2019-04-30 00:00:00,111.631
2019-04-30 01:00:00,111.567
2019-04-30 02:00:00,111.591
2019-04-30 03:00:00,111.562
2019-04-30 04:00:00,111.505
2019-04-30 05:00:00,111.52
2019-04-30 06:00:00,111.414
2019-04-30 07:00:00,111.323
2019-04-30 08:00:00,111.368
2019-04-30 09:00:00,111.303
2019-04-30 10:00:00,111.319
2019-04-30 11:00:00,111.264
2019-04-30 12:00:00,111.367
2019-04-30 13:00:00,111.276
2019-04-30 14:00:00,111.359
2019-04-30 15:00:00,111.395
2019-04-30 16:00:00,111.316
2019-04-30 17:00:00,111.341
2019-04-30 18:00:00,111.347
2019-04-30 19:00:00,111.386
2019-04-30 20:00:00,111.398
2019-04-30 21:00:00,111.436
2019-04-30 22:00:00,111.447
2019-04-30 23:00:00,111.392
2019-05-01 00:00:00,111.391
2019-05-01 01:00:00,111.431
2019-05-01 02:00:00,111.44
2019-05-01 03:00:00,111.49
2019-05-01 04:00:00,111.486
2019-05-01 05:00:00,111.47
2019-05-01 06:00:00,111.539
2019-05-01 07:00:00,111.459
2019-05-01 08:00:00,111.412
2019-05-01 09:00:00,111.308
2019-05-01 10:00:00,111.289
2019-05-01 11:00:00,111.295
2019-05-01 12:00:00,111.41
2019-05-01 13:00:00,111.353
2019-05-01 14:00:00,111.168
2019-05-01 15:00:00,111.177
2019-05-01 16:00:00,111.15
2019-05-01 17:00:00,111.125
2019-05-01 18:00:00,111.564
2019-05-01 19:00:00,111.43
2019-05-01 20:00:00,111.365
2019-05-01 21:00:00,111.401
2019-05-01 22:00:00,111.385
2019-05-01 23:00:00,111.442
2019-05-02 00:00:00,111.524
2019-05-02 01:00:00,111.543
2019-05-02 02:00:00,111.653
2019-05-02 03:00:00,111.541
2019-05-02 04:00:00,111.549
2019-05-02 05:00:00,111.552
2019-05-02 06:00:00,111.569
2019-05-02 07:00:00,111.499
2019-05-02 08:00:00,111.518
2019-05-02 09:00:00,111.535
2019-05-02 10:00:00,111.521
2019-05-02 11:00:00,111.507
2019-05-02 12:00:00,111.508
2019-05-02 13:00:00,111.516
2019-05-02 14:00:00,111.533
2019-05-02 15:00:00,111.386
2019-05-02 16:00:00,111.489
2019-05-02 17:00:00,111.477
2019-05-02 18:00:00,111.484
2019-05-02 19:00:00,111.512
2019-05-02 20:00:00,111.481
2019-05-02 21:00:00,111.503
2019-05-02 22:00:00,111.521
2019-05-02 23:00:00,111.491
2019-05-03 00:00:00,111.403
2019-05-03 01:00:00,111.427
2019-05-03 02:00:00,111.462
2019-05-03 03:00:00,111.47
2019-05-03 04:00:00,111.481
2019-05-03 05:00:00,111.478
2019-05-03 06:00:00,111.519
2019-05-03 07:00:00,111.47
2019-05-03 08:00:00,111.492
2019-05-03 09:00:00,111.469
2019-05-03 10:00:00,111.481
2019-05-03 11:00:00,111.504
2019-05-03 12:00:00,111.428
2019-05-03 13:00:00,111.338
2019-05-03 14:00:00,111.222
2019-05-03 15:00:00,111.266
2019-05-03 16:00:00,111.219
2019-05-03 17:00:00,111.192
2019-05-03 18:00:00,111.094
2019-05-03 19:00:00,111.085
2019-05-03 20:00:00,111.073
2019-05-05 22:00:00,110.806
2019-05-05 23:00:00,110.631
2019-05-06 00:00:00,110.301
2019-05-06 01:00:00,110.517
2019-05-06 02:00:00,110.555
2019-05-06 03:00:00,110.57
2019-05-06 04:00:00,110.832
2019-05-06 05:00:00,110.77
2019-05-06 06:00:00,110.674
2019-05-06 07:00:00,110.728
