date,bidopen,bidclose,bidhigh,bidlow,tickqty,bid_hl,bid_co
2019-04-12 20:00:00,112.004,111.999,112.018,111.985,6422,0.03300000000000125,-0.005000000000009663
2019-04-14 19:00:00,111.972,111.945,111.972,111.912,66,0.05999999999998806,-0.027000000000001023
2019-04-14 20:00:00,111.945,111.94,111.957,111.928,155,0.028999999999996362,-0.0049999999999954525
2019-04-14 21:00:00,111.94,111.968,112.036,111.932,801,0.1039999999999992,0.028000000000005798
2019-04-14 22:00:00,111.968,111.988,112.02,111.965,8098,0.05499999999999261,0.01999999999999602
2019-04-14 23:00:00,111.988,112.033,112.05,111.984,7394,0.0660000000000025,0.045000000000001705
2019-04-15 00:00:00,112.033,111.957,112.091,111.949,9653,0.1419999999999959,-0.07600000000000762
2019-04-15 01:00:00,111.957,111.96,112.007,111.937,6893,0.07000000000000739,0.0030000000000001137
2019-04-15 02:00:00,111.96,111.99,112.008,111.95,3914,0.057999999999992724,0.030000000000001137
2019-04-15 03:00:00,111.99,111.921,111.997,111.914,3406,0.08299999999999841,-0.0689999999999884
2019-04-15 04:00:00,111.921,111.937,111.947,111.913,3053,0.034000000000006025,0.015999999999991132
2019-04-15 05:00:00,111.937,111.909,111.942,111.889,4572,0.05299999999999727,-0.027999999999991587
2019-04-15 06:00:00,111.909,111.891,111.962,111.889,8115,0.0730000000000075,-0.018000000000000682
2019-04-15 07:00:00,111.891,111.911,111.95,111.88,7779,0.07000000000000739,0.01999999999999602
2019-04-15 08:00:00,111.911,111.954,111.975,111.897,7259,0.07799999999998875,0.042999999999992156
2019-04-15 09:00:00,111.954,111.929,111.975,111.915,7155,0.05999999999998806,-0.024999999999991473
2019-04-15 10:00:00,111.929,111.94,111.962,111.909,7393,0.05299999999999727,0.01099999999999568
2019-04-15 11:00:00,111.94,111.966,111.974,111.925,6015,0.049000000000006594,0.02599999999999625
2019-04-15 12:00:00,111.966,112.015,112.07,111.944,10821,0.12599999999999056,0.049000000000006594
2019-04-15 13:00:00,112.015,112.021,112.063,111.976,11187,0.0870000000000033,0.006000000000000227
2019-04-15 14:00:00,112.021,111.997,112.053,111.961,11510,0.09199999999999875,-0.02400000000000091
2019-04-15 15:00:00,111.997,111.998,112.02,111.96,8585,0.060000000000002274,0.0010000000000047748
2019-04-15 16:00:00,111.998,111.963,112.002,111.959,4793,0.042999999999992156,-0.0350000000000108
2019-04-15 17:00:00,111.963,112.008,112.034,111.96,3153,0.07400000000001228,0.045000000000001705
2019-04-15 18:00:00,112.008,112.009,112.025,111.989,2930,0.036000000000001364,0.0010000000000047748
2019-04-15 19:00:00,112.009,111.975,112.015,111.975,4570,0.04000000000000625,-0.034000000000006025
2019-04-15 20:00:00,111.976,112.028,112.045,111.976,2045,0.06900000000000261,0.05200000000000671
2019-04-15 21:00:00,112.028,111.967,112.037,111.946,15510,0.09100000000000819,-0.06100000000000705
2019-04-15 22:00:00,111.967,111.984,112.0,111.946,3243,0.054000000000002046,0.016999999999995907
2019-04-15 23:00:00,111.984,111.945,111.988,111.927,3631,0.06099999999999284,-0.03900000000000148
2019-04-16 00:00:00,111.945,111.972,112.04,111.937,8445,0.10300000000000864,0.027000000000001023
2019-04-16 01:00:00,111.972,111.95,111.988,111.916,6786,0.07200000000000273,-0.02199999999999136
2019-04-16 02:00:00,111.95,111.954,111.972,111.883,5952,0.08899999999999864,0.003999999999990678
2019-04-16 03:00:00,111.954,111.936,111.998,111.936,4450,0.06199999999999761,-0.01799999999998647
2019-04-16 04:00:00,111.936,111.954,111.959,111.909,3146,0.04999999999999716,0.01799999999998647
2019-04-16 05:00:00,111.954,111.919,111.957,111.912,4329,0.044999999999987494,-0.03499999999999659
2019-04-16 06:00:00,111.919,111.85,111.938,111.847,10477,0.09100000000000819,-0.06900000000000261
2019-04-16 07:00:00,111.85,111.889,111.94,111.846,15040,0.09399999999999409,0.03900000000000148
2019-04-16 08:00:00,111.889,111.936,111.954,111.874,8263,0.0799999999999983,0.047000000000011255
2019-04-16 09:00:00,111.936,111.866,111.955,111.839,12351,0.11599999999999966,-0.07000000000000739
2019-04-16 10:00:00,111.866,111.892,111.912,111.859,9102,0.05300000000001148,0.02599999999999625
2019-04-16 11:00:00,111.892,111.922,111.94,111.865,6811,0.07500000000000284,0.030000000000001137
2019-04-16 12:00:00,111.922,111.978,112.036,111.915,12669,0.12099999999999511,0.055999999999997385
2019-04-16 13:00:00,111.978,111.951,112.015,111.94,12293,0.07500000000000284,-0.027000000000001023
2019-04-16 14:00:00,111.951,111.924,112.008,111.91,13055,0.09799999999999898,-0.026999999999986812
2019-04-16 15:00:00,111.924,111.951,111.971,111.892,9537,0.07900000000000773,0.026999999999986812
2019-04-16 16:00:00,111.951,111.997,112.008,111.951,4694,0.05700000000000216,0.04600000000000648
2019-04-16 17:00:00,111.997,111.965,112.004,111.961,4370,0.043000000000006366,-0.031999999999996476
2019-04-16 18:00:00,111.965,111.991,111.995,111.956,4614,0.03900000000000148,0.02599999999999625
2019-04-16 19:00:00,111.991,112.009,112.012,111.97,6299,0.04200000000000159,0.018000000000000682
2019-04-16 20:00:00,112.009,111.989,112.028,111.989,3539,0.03900000000000148,-0.01999999999999602
2019-04-16 21:00:00,111.989,111.995,112.021,111.969,9883,0.05200000000000671,0.006000000000000227
2019-04-16 22:00:00,111.995,111.995,112.03,111.982,4913,0.04800000000000182,0.0
2019-04-16 23:00:00,111.995,111.989,112.01,111.965,5963,0.045000000000001705,-0.006000000000000227
2019-04-17 00:00:00,111.989,112.118,112.16,111.961,11330,0.19899999999999807,0.12899999999999068
2019-04-17 01:00:00,112.118,112.024,112.122,111.932,10237,0.18999999999999773,-0.09399999999999409
2019-04-17 02:00:00,112.024,111.975,112.122,111.936,12071,0.18599999999999284,-0.049000000000006594
2019-04-17 03:00:00,111.975,111.951,111.975,111.916,5519,0.0589999999999975,-0.02400000000000091
2019-04-17 04:00:00,111.951,111.96,111.966,111.934,3212,0.031999999999996476,0.009000000000000341
2019-04-17 05:00:00,111.96,111.986,111.996,111.955,3630,0.04099999999999682,0.02600000000001046
2019-04-17 06:00:00,111.986,111.948,111.997,111.941,6487,0.055999999999997385,-0.038000000000010914
2019-04-17 07:00:00,111.949,112.008,112.022,111.943,7834,0.07900000000000773,0.0589999999999975
2019-04-17 08:00:00,112.008,112.002,112.058,111.989,9100,0.06900000000000261,-0.006000000000000227
2019-04-17 09:00:00,112.002,112.016,112.026,111.958,7383,0.06799999999999784,0.014000000000010004
2019-04-17 10:00:00,112.016,112.005,112.029,111.993,5084,0.036000000000001364,-0.01100000000000989
2019-04-17 11:00:00,112.005,111.975,112.023,111.968,6405,0.05499999999999261,-0.030000000000001137
2019-04-17 12:00:00,111.975,111.982,112.012,111.955,8256,0.05700000000000216,0.007000000000005002
2019-04-17 13:00:00,111.981,111.948,112.012,111.928,11898,0.08400000000000318,-0.03300000000000125
2019-04-17 14:00:00,111.948,111.987,112.011,111.919,12719,0.09199999999999875,0.03900000000000148
2019-04-17 15:00:00,111.987,111.993,112.011,111.952,8642,0.0589999999999975,0.006000000000000227
2019-04-17 16:00:00,111.993,111.996,112.008,111.96,6946,0.04800000000000182,0.0030000000000001137
2019-04-17 17:00:00,111.996,112.031,112.06,111.982,5520,0.07800000000000296,0.0350000000000108
2019-04-17 18:00:00,112.031,112.057,112.096,112.021,7242,0.07500000000000284,0.02599999999999625
2019-04-17 19:00:00,112.057,112.085,112.117,112.054,5528,0.06300000000000239,0.027999999999991587
2019-04-17 20:00:00,112.085,112.054,112.099,112.05,3451,0.049000000000006594,-0.0309999999999917
2019-04-17 21:00:00,112.054,112.022,112.054,111.997,9192,0.05700000000000216,-0.031999999999996476
2019-04-17 22:00:00,112.022,112.031,112.055,112.017,4006,0.038000000000010914,0.009000000000000341
2019-04-17 23:00:00,112.031,112.028,112.056,112.021,3018,0.03499999999999659,-0.0030000000000001137
2019-04-18 00:00:00,112.028,111.956,112.042,111.945,7305,0.09700000000000841,-0.07200000000000273
2019-04-18 01:00:00,111.956,111.9,111.986,111.893,9970,0.09300000000000352,-0.055999999999997385
2019-04-18 02:00:00,111.9,111.945,111.975,111.9,5589,0.07499999999998863,0.044999999999987494
2019-04-18 03:00:00,111.945,111.874,111.968,111.865,6129,0.10300000000000864,-0.07099999999999795
2019-04-18 04:00:00,111.874,111.883,111.922,111.872,4944,0.04999999999999716,0.009000000000000341
2019-04-18 05:00:00,111.883,111.865,111.895,111.834,5513,0.06099999999999284,-0.018000000000000682
2019-04-18 06:00:00,111.865,111.894,111.925,111.864,5341,0.06099999999999284,0.029000000000010573
2019-04-18 07:00:00,111.894,111.835,111.931,111.816,18566,0.11499999999999488,-0.05900000000001171
2019-04-18 08:00:00,111.835,111.879,111.893,111.759,18052,0.13400000000000034,0.04400000000001114
2019-04-18 09:00:00,111.879,111.909,111.934,111.834,9424,0.09999999999999432,0.030000000000001137
2019-04-18 10:00:00,111.909,111.917,111.937,111.897,6090,0.03999999999999204,0.007999999999995566
2019-04-18 11:00:00,111.917,111.892,111.937,111.873,7065,0.06399999999999295,-0.025000000000005684
2019-04-18 12:00:00,111.892,111.962,112.02,111.856,14514,0.16400000000000148,0.07000000000000739
2019-04-18 13:00:00,111.962,111.871,111.97,111.845,15816,0.125,-0.09100000000000819
2019-04-18 14:00:00,111.871,111.873,111.918,111.84,13804,0.07800000000000296,0.0020000000000095497
2019-04-18 15:00:00,111.873,111.938,111.947,111.867,9468,0.0799999999999983,0.06499999999999773
2019-04-18 16:00:00,111.938,111.984,111.997,111.931,5942,0.0660000000000025,0.04599999999999227
2019-04-18 17:00:00,111.984,111.944,111.986,111.918,4772,0.06799999999999784,-0.03999999999999204
2019-04-18 18:00:00,111.944,111.941,111.956,111.931,3930,0.025000000000005684,-0.0030000000000001137
2019-04-18 19:00:00,111.941,111.928,111.962,111.914,5265,0.04800000000000182,-0.01300000000000523
2019-04-18 20:00:00,111.928,111.966,111.989,111.928,9056,0.06100000000000705,0.0379999999999967
2019-04-18 21:00:00,111.966,111.96,111.981,111.923,23265,0.057999999999992724,-0.006000000000000227
2019-04-18 22:00:00,111.96,111.975,111.997,111.952,24237,0.045000000000001705,0.015000000000000568
2019-04-18 23:00:00,111.975,111.987,111.991,111.957,3533,0.034000000000006025,0.012000000000000455
2019-04-19 00:00:00,111.987,111.937,112.001,111.93,3278,0.07099999999999795,-0.04999999999999716
2019-04-19 01:00:00,111.937,111.933,111.944,111.889,4258,0.05500000000000682,-0.003999999999990678
2019-04-19 02:00:00,111.933,111.916,111.948,111.911,3619,0.03699999999999193,-0.017000000000010118
2019-04-19 03:00:00,111.916,111.924,111.937,111.913,5085,0.02400000000000091,0.008000000000009777
2019-04-19 04:00:00,111.924,111.907,111.925,111.9,4490,0.024999999999991473,-0.017000000000010118
2019-04-19 05:00:00,111.907,111.909,111.916,111.899,10541,0.016999999999995907,0.0020000000000095497
2019-04-19 06:00:00,111.909,111.912,111.923,111.901,16222,0.02200000000000557,0.0030000000000001137
2019-04-19 07:00:00,111.912,111.914,111.927,111.9,10751,0.027000000000001023,0.001999999999995339
2019-04-19 08:00:00,111.914,111.913,111.925,111.895,13954,0.030000000000001137,-0.0010000000000047748
2019-04-19 09:00:00,111.913,111.915,111.922,111.903,13026,0.018999999999991246,0.0020000000000095497
2019-04-19 10:00:00,111.915,111.913,111.92,111.904,19269,0.016000000000005343,-0.0020000000000095497
2019-04-19 11:00:00,111.913,111.912,111.928,111.905,10906,0.022999999999996135,-0.000999999999990564
2019-04-19 12:00:00,111.912,111.928,111.93,111.908,10984,0.02200000000000557,0.015999999999991132
2019-04-19 13:00:00,111.928,111.921,111.942,111.913,12625,0.028999999999996362,-0.006999999999990791
2019-04-19 14:00:00,111.921,111.922,111.927,111.91,9759,0.017000000000010118,0.000999999999990564
2019-04-19 15:00:00,111.922,111.918,111.926,111.907,17299,0.019000000000005457,-0.003999999999990678
2019-04-19 16:00:00,111.918,111.911,111.925,111.909,12975,0.015999999999991132,-0.007000000000005002
2019-04-19 17:00:00,111.911,111.917,111.924,111.908,11086,0.016000000000005343,0.006000000000000227
2019-04-19 18:00:00,111.917,111.925,111.929,111.914,8148,0.015000000000000568,0.007999999999995566
2019-04-19 19:00:00,111.925,111.921,111.927,111.918,4876,0.009000000000000341,-0.003999999999990678
2019-04-19 20:00:00,111.921,111.91,111.945,111.9,8679,0.044999999999987494,-0.01100000000000989
2019-04-21 22:00:00,111.9,111.911,111.939,111.9,7500,0.03899999999998727,0.01099999999999568
2019-04-21 23:00:00,111.911,111.91,111.924,111.891,6904,0.03300000000000125,-0.0010000000000047748
2019-04-22 00:00:00,111.91,111.969,111.986,111.886,9367,0.10000000000000853,0.0589999999999975
2019-04-22 01:00:00,111.966,111.945,111.977,111.901,8024,0.07600000000000762,-0.021000000000000796
2019-04-22 02:00:00,111.945,111.945,111.957,111.923,12776,0.033999999999991815,0.0
2019-04-22 03:00:00,111.945,111.909,111.957,111.909,4265,0.04799999999998761,-0.03599999999998715
2019-04-22 04:00:00,111.909,111.921,111.933,111.897,2953,0.036000000000001364,0.012000000000000455
2019-04-22 05:00:00,111.921,111.921,111.941,111.902,3465,0.03900000000000148,0.0
2019-04-22 06:00:00,111.921,111.894,111.93,111.891,4686,0.03900000000000148,-0.027000000000001023
2019-04-22 07:00:00,111.894,111.892,111.907,111.881,4990,0.02599999999999625,-0.0020000000000095497
2019-04-22 08:00:00,111.892,111.917,111.92,111.886,4901,0.034000000000006025,0.025000000000005684
2019-04-22 09:00:00,111.917,111.916,111.918,111.904,2866,0.014000000000010004,-0.0010000000000047748
2019-04-22 10:00:00,111.916,111.914,111.923,111.91,3352,0.01300000000000523,-0.001999999999995339
2019-04-22 11:00:00,111.914,111.924,111.935,111.905,5393,0.030000000000001137,0.010000000000005116
2019-04-22 12:00:00,111.924,111.906,111.942,111.899,6495,0.042999999999992156,-0.018000000000000682
2019-04-22 13:00:00,111.906,111.921,111.936,111.892,8890,0.04400000000001114,0.015000000000000568
2019-04-22 14:00:00,111.921,111.915,111.947,111.895,10539,0.05200000000000671,-0.006000000000000227
2019-04-22 15:00:00,111.915,111.942,111.944,111.907,7957,0.03700000000000614,0.026999999999986812
2019-04-22 16:00:00,111.942,111.93,111.947,111.916,4566,0.03100000000000591,-0.011999999999986244
2019-04-22 17:00:00,111.93,111.912,111.93,111.91,3373,0.020000000000010232,-0.018000000000000682
2019-04-22 18:00:00,111.912,111.93,111.95,111.9,5747,0.04999999999999716,0.018000000000000682
2019-04-22 19:00:00,111.93,111.924,111.941,111.923,4457,0.018000000000000682,-0.006000000000000227
2019-04-22 20:00:00,111.924,111.928,111.947,111.922,3348,0.025000000000005684,0.003999999999990678
2019-04-22 21:00:00,111.928,111.915,111.939,111.891,21616,0.04799999999998761,-0.012999999999991019
2019-04-22 22:00:00,111.915,111.931,111.942,111.91,2645,0.031999999999996476,0.015999999999991132
2019-04-22 23:00:00,111.931,111.928,111.947,111.916,2848,0.03100000000000591,-0.0030000000000001137
2019-04-23 00:00:00,111.928,111.697,111.969,111.691,12643,0.2779999999999916,-0.23099999999999454
2019-04-23 01:00:00,111.697,111.769,111.775,111.644,9513,0.13100000000000023,0.07200000000000273
2019-04-23 02:00:00,111.769,111.763,111.795,111.757,4744,0.0379999999999967,-0.006000000000000227
2019-04-23 03:00:00,111.763,111.834,111.847,111.755,4032,0.09199999999999875,0.07099999999999795
2019-04-23 04:00:00,111.834,111.859,111.871,111.805,3917,0.06599999999998829,0.024999999999991473
2019-04-23 05:00:00,111.859,111.919,111.92,111.843,4802,0.07699999999999818,0.060000000000002274
2019-04-23 06:00:00,111.919,111.867,111.935,111.861,7192,0.07399999999999807,-0.0519999999999925
2019-04-23 07:00:00,111.867,111.847,111.885,111.845,8689,0.04000000000000625,-0.020000000000010232
2019-04-23 08:00:00,111.847,111.857,111.878,111.83,5807,0.04800000000000182,0.010000000000005116
2019-04-23 09:00:00,111.856,111.847,111.864,111.826,5536,0.038000000000010914,-0.009000000000000341
2019-04-23 10:00:00,111.847,111.858,111.871,111.841,4714,0.030000000000001137,0.01100000000000989
2019-04-23 11:00:00,111.858,111.898,111.905,111.858,6274,0.046999999999997044,0.03999999999999204
2019-04-23 12:00:00,111.898,111.972,111.974,111.856,9160,0.11800000000000921,0.07399999999999807
2019-04-23 13:00:00,111.972,111.913,112.028,111.895,10863,0.13300000000000978,-0.0589999999999975
2019-04-23 14:00:00,111.913,111.878,111.975,111.875,10502,0.09999999999999432,-0.03499999999999659
2019-04-23 15:00:00,111.878,111.872,111.929,111.854,8788,0.07500000000000284,-0.006000000000000227
2019-04-23 16:00:00,111.872,111.786,111.878,111.754,6723,0.12399999999999523,-0.08599999999999852
2019-04-23 17:00:00,111.786,111.792,111.813,111.78,5170,0.03300000000000125,0.006000000000000227
2019-04-23 18:00:00,111.792,111.835,111.837,111.786,4131,0.05100000000000193,0.042999999999992156
2019-04-23 19:00:00,111.835,111.815,111.847,111.808,4547,0.03899999999998727,-0.01999999999999602
2019-04-23 20:00:00,111.815,111.841,111.877,111.814,2446,0.06300000000000239,0.02599999999999625
2019-04-23 21:00:00,111.841,111.862,111.88,111.821,22729,0.0589999999999975,0.021000000000000796
2019-04-23 22:00:00,111.862,111.869,111.879,111.843,3950,0.036000000000001364,0.007000000000005002
2019-04-23 23:00:00,111.869,111.876,111.897,111.847,5071,0.05000000000001137,0.007000000000005002
2019-04-24 00:00:00,111.876,111.898,111.922,111.806,9556,0.11599999999999966,0.02199999999999136
2019-04-24 01:00:00,111.898,111.901,111.977,111.874,7952,0.10300000000000864,0.0030000000000001137
2019-04-24 02:00:00,111.901,111.883,111.915,111.842,6742,0.0730000000000075,-0.018000000000000682
2019-04-24 03:00:00,111.883,111.769,111.885,111.756,5516,0.1290000000000049,-0.11399999999999011
2019-04-24 04:00:00,111.769,111.825,111.844,111.762,4692,0.08199999999999363,0.055999999999997385
2019-04-24 05:00:00,111.825,111.832,111.832,111.804,4125,0.027999999999991587,0.006999999999990791
2019-04-24 06:00:00,111.832,111.815,111.834,111.742,7491,0.09199999999999875,-0.016999999999995907
2019-04-24 07:00:00,111.815,111.81,111.84,111.8,7413,0.04000000000000625,-0.0049999999999954525
2019-04-24 08:00:00,111.81,111.823,111.847,111.784,8315,0.06299999999998818,0.012999999999991019
2019-04-24 09:00:00,111.823,111.866,111.919,111.817,9199,0.10200000000000387,0.043000000000006366
2019-04-24 10:00:00,111.866,111.857,111.876,111.83,5390,0.04600000000000648,-0.009000000000000341
2019-04-24 11:00:00,111.856,111.82,111.87,111.819,5383,0.05100000000000193,-0.036000000000001364
2019-04-24 12:00:00,111.82,111.835,111.847,111.797,6982,0.04999999999999716,0.015000000000000568
2019-04-24 13:00:00,111.835,111.778,111.892,111.777,12168,0.11499999999999488,-0.05699999999998795
2019-04-24 14:00:00,111.778,111.742,111.799,111.676,13043,0.12300000000000466,-0.036000000000001364
2019-04-24 15:00:00,111.742,111.808,111.831,111.731,7749,0.10000000000000853,0.0660000000000025
2019-04-24 16:00:00,111.808,111.909,111.93,111.797,8236,0.13300000000000978,0.10099999999999909
2019-04-24 17:00:00,111.909,111.978,111.978,111.884,5990,0.09399999999999409,0.0689999999999884
2019-04-24 18:00:00,111.978,112.356,112.363,111.969,15032,0.39400000000000546,0.3780000000000001
2019-04-24 19:00:00,112.356,112.195,112.394,112.177,9250,0.21699999999999875,-0.16100000000000136
2019-04-24 20:00:00,112.195,112.164,112.227,112.154,5351,0.0730000000000075,-0.0309999999999917
2019-04-24 21:00:00,112.164,112.053,112.164,112.05,16065,0.11400000000000432,-0.1110000000000042
2019-04-24 22:00:00,112.053,112.091,112.111,112.046,6411,0.06499999999999773,0.0379999999999967
2019-04-24 23:00:00,112.092,112.114,112.166,112.092,5823,0.07399999999999807,0.02200000000000557
2019-04-25 00:00:00,112.114,112.118,112.233,112.094,11175,0.13900000000001,0.003999999999990678
2019-04-25 01:00:00,112.118,112.0,112.14,111.985,10840,0.15500000000000114,-0.117999999999995
2019-04-25 02:00:00,112.0,111.96,112.012,111.838,11489,0.1740000000000066,-0.04000000000000625
2019-04-25 03:00:00,111.96,111.963,112.017,111.909,7693,0.10799999999998988,0.0030000000000001137
2019-04-25 04:00:00,111.963,111.966,111.996,111.951,4444,0.045000000000001705,0.0030000000000001137
2019-04-25 05:00:00,111.966,111.94,111.968,111.897,4122,0.07099999999999795,-0.02599999999999625
2019-04-25 06:00:00,111.94,111.852,111.959,111.839,7238,0.12000000000000455,-0.08799999999999386
2019-04-25 07:00:00,111.852,111.829,111.868,111.737,14453,0.13100000000000023,-0.023000000000010346
2019-04-25 08:00:00,111.83,111.86,111.881,111.818,7669,0.06300000000000239,0.030000000000001137
2019-04-25 09:00:00,111.859,111.891,111.894,111.852,7779,0.04200000000000159,0.03200000000001069
2019-04-25 10:00:00,111.891,111.82,111.897,111.804,6579,0.09300000000000352,-0.07100000000001216
2019-04-25 11:00:00,111.82,111.887,111.896,111.816,6886,0.0799999999999983,0.06700000000000728
2019-04-25 12:00:00,111.887,111.807,111.895,111.806,10927,0.08899999999999864,-0.0799999999999983
2019-04-25 13:00:00,111.807,111.575,111.812,111.531,18165,0.2809999999999917,-0.23199999999999932
2019-04-25 14:00:00,111.575,111.439,111.6,111.358,19632,0.24199999999999022,-0.1360000000000099
2019-04-25 15:00:00,111.439,111.587,111.594,111.411,10989,0.18299999999999272,0.14800000000001035
2019-04-25 16:00:00,111.587,111.576,111.613,111.54,7807,0.07299999999999329,-0.01100000000000989
2019-04-25 17:00:00,111.576,111.534,111.599,111.52,5247,0.07900000000000773,-0.04199999999998738
2019-04-25 18:00:00,111.534,111.606,111.649,111.534,6423,0.11499999999999488,0.07199999999998852
2019-04-25 19:00:00,111.606,111.651,111.668,111.604,6601,0.06400000000000716,0.045000000000001705
2019-04-25 20:00:00,111.651,111.593,111.656,111.573,3699,0.08300000000001262,-0.057999999999992724
2019-04-25 21:00:00,111.593,111.578,111.609,111.565,13274,0.04399999999999693,-0.015000000000000568
2019-04-25 22:00:00,111.578,111.569,111.582,111.557,3254,0.024999999999991473,-0.009000000000000341
2019-04-25 23:00:00,111.569,111.539,111.573,111.5,4816,0.07299999999999329,-0.030000000000001137
2019-04-26 00:00:00,111.539,111.645,111.722,111.442,21678,0.28000000000000114,0.10599999999999454
2019-04-26 01:00:00,111.645,111.689,111.782,111.621,12749,0.16100000000000136,0.04399999999999693
2019-04-26 02:00:00,111.689,111.638,111.731,111.631,8722,0.09999999999999432,-0.05099999999998772
2019-04-26 03:00:00,111.638,111.629,111.648,111.598,5376,0.04999999999999716,-0.009000000000000341
2019-04-26 04:00:00,111.629,111.654,111.666,111.614,3540,0.0519999999999925,0.024999999999991473
2019-04-26 05:00:00,111.654,111.668,111.713,111.63,7483,0.08299999999999841,0.014000000000010004
2019-04-26 06:00:00,111.668,111.631,111.698,111.623,8442,0.07499999999998863,-0.03700000000000614
2019-04-26 07:00:00,111.631,111.67,111.671,111.608,7261,0.06300000000000239,0.03900000000000148
2019-04-26 08:00:00,111.67,111.652,111.689,111.643,7437,0.04599999999999227,-0.018000000000000682
2019-04-26 09:00:00,111.652,111.739,111.745,111.643,5557,0.10200000000000387,0.0870000000000033
2019-04-26 10:00:00,111.739,111.737,111.759,111.717,5884,0.04200000000000159,-0.0020000000000095497
2019-04-26 11:00:00,111.737,111.762,111.778,111.737,5675,0.04100000000001103,0.025000000000005684
2019-04-26 12:00:00,111.762,111.639,112.024,111.591,26166,0.43300000000000693,-0.12300000000000466
2019-04-26 13:00:00,111.639,111.564,111.686,111.506,23881,0.18000000000000682,-0.07500000000000284
2019-04-26 14:00:00,111.564,111.542,111.587,111.422,21550,0.16500000000000625,-0.02199999999999136
2019-04-26 15:00:00,111.542,111.591,111.619,111.521,10280,0.09799999999999898,0.04899999999999238
2019-04-26 16:00:00,111.591,111.567,111.62,111.554,6270,0.0660000000000025,-0.02400000000000091
2019-04-26 17:00:00,111.567,111.593,111.596,111.554,3915,0.04200000000000159,0.02600000000001046
2019-04-26 18:00:00,111.593,111.596,111.627,111.575,4466,0.0519999999999925,0.0030000000000001137
2019-04-26 19:00:00,111.596,111.6,111.609,111.572,7545,0.03699999999999193,0.003999999999990678
2019-04-26 20:00:00,111.601,111.53,111.641,111.485,6366,0.1560000000000059,-0.07099999999999795
2019-04-28 22:00:00,111.576,111.591,111.6,111.561,2089,0.03899999999998727,0.015000000000000568
2019-04-28 23:00:00,111.591,111.591,111.608,111.572,2444,0.036000000000001364,0.0
2019-04-29 00:00:00,111.595,111.589,111.607,111.571,712,0.036000000000001364,-0.006000000000000227
2019-04-29 01:00:00,111.606,111.626,111.635,111.603,4021,0.03200000000001069,0.020000000000010232
2019-04-29 02:00:00,111.626,111.587,111.634,111.582,4174,0.05200000000000671,-0.03900000000000148
2019-04-29 03:00:00,111.59,111.593,111.596,111.584,1091,0.012000000000000455,0.0030000000000001137
2019-04-29 04:00:00,111.593,111.602,111.606,111.583,3704,0.022999999999996135,0.009000000000000341
2019-04-29 05:00:00,111.602,111.617,111.623,111.591,2353,0.03200000000001069,0.015000000000000568
2019-04-29 06:00:00,111.617,111.654,111.659,111.603,5255,0.056000000000011596,0.03699999999999193
2019-04-29 07:00:00,111.654,111.75,111.754,111.651,5845,0.10300000000000864,0.09600000000000364
2019-04-29 08:00:00,111.75,111.733,111.772,111.722,5830,0.05000000000001137,-0.016999999999995907
2019-04-29 09:00:00,111.733,111.704,111.739,111.682,5596,0.05700000000000216,-0.029000000000010573
2019-04-29 10:00:00,111.704,111.728,111.739,111.703,4551,0.036000000000001364,0.02400000000000091
2019-04-29 11:00:00,111.728,111.728,111.766,111.719,6025,0.047000000000011255,0.0
2019-04-29 12:00:00,111.728,111.826,111.84,111.667,10265,0.17300000000000182,0.09799999999999898
2019-04-29 13:00:00,111.826,111.879,111.893,111.789,10342,0.1039999999999992,0.05300000000001148
2019-04-29 14:00:00,111.879,111.788,111.886,111.779,9162,0.10699999999999932,-0.09100000000000819
2019-04-29 15:00:00,111.788,111.792,111.835,111.774,7616,0.06099999999999284,0.0040000000000048885
2019-04-29 16:00:00,111.792,111.795,111.826,111.762,6544,0.06399999999999295,0.0030000000000001137
2019-04-29 17:00:00,111.795,111.761,111.812,111.75,4371,0.06199999999999761,-0.034000000000006025
2019-04-29 18:00:00,111.761,111.715,111.774,111.714,4468,0.060000000000002274,-0.04599999999999227
2019-04-29 19:00:00,111.715,111.658,111.744,111.646,6001,0.09799999999999898,-0.05700000000000216
2019-04-29 20:00:00,111.658,111.639,111.668,111.62,3838,0.04800000000000182,-0.019000000000005457
2019-04-29 21:00:00,111.639,111.638,111.674,111.622,11465,0.05200000000000671,-0.000999999999990564
2019-04-29 22:00:00,111.638,111.659,111.675,111.632,1989,0.042999999999992156,0.021000000000000796
2019-04-29 23:00:00,111.659,111.673,111.684,111.654,1744,0.030000000000001137,0.013999999999995794
2019-04-30 00:00:00,111.673,111.631,111.682,111.616,3683,0.0660000000000025,-0.04200000000000159
2019-04-30 01:00:00,111.631,111.567,111.631,111.549,9442,0.08199999999999363,-0.06400000000000716
2019-04-30 02:00:00,111.567,111.591,111.606,111.567,3296,0.03900000000000148,0.02400000000000091
2019-04-30 03:00:00,111.591,111.562,111.594,111.554,2258,0.03999999999999204,-0.028999999999996362
2019-04-30 04:00:00,111.562,111.505,111.57,111.483,3127,0.08699999999998909,-0.05700000000000216
2019-04-30 05:00:00,111.505,111.52,111.532,111.476,4064,0.055999999999997385,0.015000000000000568
2019-04-30 06:00:00,111.52,111.414,111.523,111.349,10128,0.17399999999999238,-0.10599999999999454
2019-04-30 07:00:00,111.414,111.323,111.422,111.268,9269,0.15399999999999636,-0.09100000000000819
