date,bidopen,bidclose,bidhigh,bidlow,tickqty,bid_hl,bid_cl,bid_ho,bid_co
2019-05-24 05:00:00,109.573,109.609,109.623,109.555,4288,0.06799999999999784,0.053999999999987836,0.05000000000001137,0.036000000000001364
2019-05-24 06:00:00,109.609,109.519,109.619,109.48,9168,0.1389999999999958,0.03900000000000148,0.010000000000005116,-0.0899999999999892
2019-05-24 07:00:00,109.519,109.524,109.576,109.45,11885,0.12599999999999056,0.07399999999999807,0.05699999999998795,0.0049999999999954525
2019-05-24 08:00:00,109.524,109.532,109.599,109.51,7810,0.08899999999999864,0.02199999999999136,0.07500000000000284,0.007999999999995566
2019-05-24 09:00:00,109.532,109.643,109.649,109.501,7137,0.14799999999999613,0.1419999999999959,0.11700000000000443,0.1110000000000042
2019-05-24 10:00:00,109.643,109.669,109.719,109.636,6102,0.08299999999999841,0.03300000000000125,0.0759999999999934,0.02599999999999625
2019-05-24 11:00:00,109.669,109.619,109.721,109.6,7593,0.12100000000000932,0.019000000000005457,0.05200000000000671,-0.04999999999999716
2019-05-24 12:00:00,109.619,109.513,109.619,109.492,12046,0.12699999999999534,0.021000000000000796,0.0,-0.10599999999999454
2019-05-24 13:00:00,109.513,109.567,109.644,109.49,12977,0.15400000000001057,0.07699999999999818,0.13100000000000023,0.053999999999987836
2019-05-24 14:00:00,109.567,109.346,109.585,109.328,12338,0.2569999999999908,0.018000000000000682,0.018000000000000682,-0.22099999999998943
2019-05-24 15:00:00,109.346,109.37,109.398,109.267,11763,0.13100000000000023,0.10300000000000864,0.0519999999999925,0.02400000000000091
2019-05-24 16:00:00,109.37,109.37,109.42,109.328,8882,0.09199999999999875,0.04200000000000159,0.04999999999999716,0.0
2019-05-24 17:00:00,109.37,109.338,109.382,109.335,4625,0.047000000000011255,0.0030000000000001137,0.012000000000000455,-0.03200000000001069
2019-05-24 18:00:00,109.338,109.322,109.347,109.313,3461,0.033999999999991815,0.009000000000000341,0.009000000000000341,-0.015999999999991132
2019-05-24 19:00:00,109.322,109.293,109.329,109.286,4816,0.042999999999992156,0.007000000000005002,0.006999999999990791,-0.028999999999996362
2019-05-24 20:00:00,109.293,109.27,109.298,109.269,3233,0.028999999999996362,0.000999999999990564,0.0049999999999954525,-0.023000000000010346
2019-05-26 22:00:00,109.32,109.399,109.407,109.274,6676,0.13299999999999557,0.125,0.0870000000000033,0.07900000000000773
2019-05-26 23:00:00,109.399,109.393,109.416,109.355,5491,0.06099999999999284,0.0379999999999967,0.016999999999995907,-0.006000000000000227
2019-05-27 00:00:00,109.393,109.474,109.506,109.352,8781,0.15399999999999636,0.12199999999999989,0.11299999999999955,0.08100000000000307
2019-05-27 01:00:00,109.474,109.418,109.475,109.398,7326,0.07699999999999818,0.020000000000010232,0.000999999999990564,-0.055999999999997385
2019-05-27 02:00:00,109.418,109.454,109.471,109.411,6245,0.060000000000002274,0.042999999999992156,0.05299999999999727,0.03599999999998715
2019-05-27 03:00:00,109.454,109.442,109.495,109.439,5002,0.056000000000011596,0.0030000000000001137,0.04100000000001103,-0.012000000000000455
2019-05-27 04:00:00,109.442,109.478,109.49,109.442,3372,0.04800000000000182,0.036000000000001364,0.04800000000000182,0.036000000000001364
2019-05-27 05:00:00,109.479,109.47,109.495,109.455,5138,0.04000000000000625,0.015000000000000568,0.016000000000005343,-0.009000000000000341
2019-05-27 06:00:00,109.47,109.555,109.58,109.47,8171,0.10999999999999943,0.08500000000000796,0.10999999999999943,0.08500000000000796
2019-05-27 07:00:00,109.511,109.565,109.575,109.501,9885,0.07399999999999807,0.06399999999999295,0.06400000000000716,0.054000000000002046
2019-05-27 08:00:00,109.565,109.485,109.57,109.476,16546,0.09399999999999409,0.009000000000000341,0.0049999999999954525,-0.0799999999999983
2019-05-27 09:00:00,109.484,109.453,109.493,109.438,3978,0.05499999999999261,0.015000000000000568,0.009000000000000341,-0.0309999999999917
