date,bidopen,bidclose,bidhigh,bidlow,tickqty,bid_hl,bid_cl,bid_ho,bid_co
2018-08-09 19:00:00,111.026,111.068,111.107,111.026,7666,0.08100000000000307,0.04200000000000159,0.08100000000000307,0.04200000000000159
2018-08-09 20:00:00,111.068,111.074,111.125,111.049,5959,0.0759999999999934,0.024999999999991473,0.05700000000000216,0.006000000000000227
2018-08-09 21:00:00,111.074,111.092,111.11,111.052,16052,0.057999999999992724,0.03999999999999204,0.036000000000001364,0.018000000000000682
2018-08-09 22:00:00,111.092,111.151,111.152,111.084,5338,0.06799999999999784,0.06699999999999307,0.060000000000002274,0.0589999999999975
2018-08-09 23:00:00,111.151,111.078,111.164,111.064,6136,0.10000000000000853,0.014000000000010004,0.01300000000000523,-0.07299999999999329
2018-08-10 00:00:00,111.078,110.855,111.095,110.84,12594,0.25499999999999545,0.015000000000000568,0.016999999999995907,-0.22299999999999898
2018-08-10 01:00:00,110.855,110.933,111.024,110.841,11764,0.18300000000000693,0.09200000000001296,0.16899999999999693,0.07800000000000296
2018-08-10 02:00:00,110.933,110.924,110.966,110.888,5504,0.07799999999998875,0.036000000000001364,0.03299999999998704,-0.009000000000000341
2018-08-10 03:00:00,110.924,110.861,110.962,110.846,4745,0.11599999999999966,0.015000000000000568,0.0379999999999967,-0.06300000000000239
2018-08-10 04:00:00,110.861,110.786,110.882,110.671,10162,0.21099999999999852,0.11499999999999488,0.021000000000000796,-0.07500000000000284
2018-08-10 05:00:00,110.786,110.983,111.009,110.751,25797,0.25799999999999557,0.23199999999999932,0.22299999999999898,0.19700000000000273
2018-08-10 06:00:00,110.983,111.001,111.137,110.882,23864,0.25499999999999545,0.11899999999999977,0.15399999999999636,0.018000000000000682
2018-08-10 07:00:00,111.001,110.663,111.004,110.604,24159,0.4000000000000057,0.0589999999999975,0.0030000000000001137,-0.33800000000000807
2018-08-10 08:00:00,110.663,110.862,110.92,110.645,12818,0.2750000000000057,0.21699999999999875,0.257000000000005,0.19899999999999807
2018-08-10 09:00:00,110.862,110.928,110.989,110.862,10046,0.12700000000000955,0.0660000000000025,0.12700000000000955,0.0660000000000025
2018-08-10 10:00:00,110.928,110.941,110.996,110.925,6891,0.07099999999999795,0.016000000000005343,0.06799999999999784,0.01300000000000523
2018-08-10 11:00:00,110.941,110.921,110.993,110.849,8980,0.14399999999999125,0.07200000000000273,0.0519999999999925,-0.01999999999999602
2018-08-10 12:00:00,110.921,111.038,111.102,110.806,26104,0.2960000000000065,0.23199999999999932,0.18099999999999739,0.11699999999999022
2018-08-10 13:00:00,111.038,110.768,111.113,110.756,29971,0.3569999999999993,0.012000000000000455,0.07500000000000284,-0.269999999999996
2018-08-10 14:00:00,110.768,110.692,110.928,110.664,23964,0.2639999999999958,0.027999999999991587,0.1599999999999966,-0.07600000000000762
2018-08-10 15:00:00,110.692,110.65,110.763,110.509,19325,0.2540000000000049,0.14100000000000534,0.07100000000001216,-0.04199999999998738
2018-08-10 16:00:00,110.65,110.712,110.714,110.584,10010,0.12999999999999545,0.1280000000000001,0.06399999999999295,0.06199999999999761
2018-08-10 17:00:00,110.712,110.587,110.727,110.58,9100,0.14700000000000557,0.007000000000005002,0.015000000000000568,-0.125
2018-08-10 18:00:00,110.587,110.616,110.664,110.586,8827,0.07800000000000296,0.030000000000001137,0.07699999999999818,0.028999999999996362
2018-08-10 19:00:00,110.616,110.805,111.03,110.616,18669,0.4140000000000015,0.18900000000000716,0.4140000000000015,0.18900000000000716
2018-08-10 20:00:00,110.805,110.813,110.945,110.78,6042,0.16499999999999204,0.03300000000000125,0.13999999999998636,0.007999999999995566
2018-08-12 18:00:00,110.813,110.579,110.579,110.579,1,0.0,0.0,-0.23400000000000887,-0.23400000000000887
2018-08-12 19:00:00,110.579,110.367,110.641,110.31,1167,0.33100000000000307,0.05700000000000216,0.06200000000001182,-0.21199999999998909
2018-08-12 20:00:00,110.367,110.44,110.509,110.353,392,0.1560000000000059,0.0870000000000033,0.1419999999999959,0.07299999999999329
2018-08-12 21:00:00,110.44,110.496,110.584,110.423,4395,0.16100000000000136,0.07299999999999329,0.14400000000000546,0.055999999999997385
2018-08-12 22:00:00,110.496,110.59,110.745,110.508,9015,0.23700000000000898,0.08200000000000784,0.24900000000000944,0.0940000000000083
2018-08-12 23:00:00,110.59,110.624,110.686,110.583,7929,0.10300000000000864,0.04099999999999682,0.09600000000000364,0.033999999999991815
2018-08-13 00:00:00,110.624,110.48,110.71,110.479,13904,0.23099999999999454,0.0010000000000047748,0.08599999999999852,-0.14399999999999125
2018-08-13 01:00:00,110.48,110.183,110.497,110.163,21750,0.3340000000000032,0.020000000000010232,0.016999999999995907,-0.29699999999999704
2018-08-13 02:00:00,110.183,110.151,110.279,110.131,11613,0.14799999999999613,0.01999999999999602,0.09599999999998943,-0.03200000000001069
2018-08-13 03:00:00,110.151,110.197,110.287,110.127,6841,0.1600000000000108,0.07000000000000739,0.1360000000000099,0.04600000000000648
2018-08-13 04:00:00,110.197,110.146,110.222,110.104,7755,0.117999999999995,0.04200000000000159,0.024999999999991473,-0.05100000000000193
2018-08-13 05:00:00,110.146,110.241,110.382,110.14,17750,0.24200000000000443,0.10099999999999909,0.2360000000000042,0.09499999999999886
2018-08-13 06:00:00,110.241,110.263,110.36,110.235,10841,0.125,0.028000000000005798,0.11899999999999977,0.02200000000000557
2018-08-13 07:00:00,110.263,110.184,110.318,110.156,14249,0.16199999999999193,0.027999999999991587,0.05499999999999261,-0.07900000000000773
2018-08-13 08:00:00,110.184,110.363,110.363,110.148,11951,0.2150000000000034,0.2150000000000034,0.17900000000000205,0.17900000000000205
2018-08-13 09:00:00,110.363,110.359,110.442,110.341,7357,0.10099999999999909,0.018000000000000682,0.07899999999999352,-0.0040000000000048885
2018-08-13 10:00:00,110.359,110.372,110.416,110.317,5687,0.09900000000000375,0.05500000000000682,0.05700000000000216,0.01300000000000523
2018-08-13 11:00:00,110.372,110.559,110.717,110.303,16610,0.4140000000000015,0.2560000000000002,0.34499999999999886,0.1869999999999976
2018-08-13 12:00:00,110.559,110.749,110.788,110.491,30706,0.29699999999999704,0.25799999999999557,0.2289999999999992,0.18999999999999773
2018-08-13 13:00:00,110.749,110.912,110.934,110.716,18693,0.21800000000000352,0.19600000000001216,0.18500000000000227,0.16300000000001091
2018-08-13 14:00:00,110.912,110.757,110.918,110.729,14651,0.18900000000000716,0.028000000000005798,0.006000000000000227,-0.15500000000000114
2018-08-13 15:00:00,110.757,110.637,110.784,110.631,13686,0.1530000000000058,0.006000000000000227,0.027000000000001023,-0.12000000000000455
2018-08-13 16:00:00,110.637,110.7,110.736,110.604,12043,0.132000000000005,0.09600000000000364,0.09900000000000375,0.06300000000000239
2018-08-13 17:00:00,110.7,110.697,110.73,110.599,9451,0.13100000000000023,0.09799999999999898,0.030000000000001137,-0.0030000000000001137
2018-08-13 18:00:00,110.697,110.676,110.77,110.668,8592,0.10199999999998965,0.007999999999995566,0.07299999999999329,-0.021000000000000796
2018-08-13 19:00:00,110.676,110.622,110.714,110.62,6348,0.09399999999999409,0.001999999999995339,0.0379999999999967,-0.054000000000002046
2018-08-13 20:00:00,110.622,110.704,110.737,110.596,4830,0.14099999999999113,0.10799999999998988,0.11499999999999488,0.08199999999999363
2018-08-13 21:00:00,110.704,110.73,110.76,110.622,17007,0.13800000000000523,0.10800000000000409,0.056000000000011596,0.02600000000001046
2018-08-13 22:00:00,110.73,110.717,110.763,110.703,7503,0.060000000000002274,0.013999999999995794,0.03300000000000125,-0.01300000000000523
2018-08-13 23:00:00,110.717,110.624,110.718,110.595,5388,0.12300000000000466,0.028999999999996362,0.0010000000000047748,-0.09300000000000352
2018-08-14 00:00:00,110.624,110.78,110.827,110.581,14497,0.2459999999999951,0.19899999999999807,0.20300000000000296,0.1560000000000059
2018-08-14 01:00:00,110.78,110.772,110.862,110.694,9694,0.16799999999999216,0.07800000000000296,0.08199999999999363,-0.007999999999995566
2018-08-14 02:00:00,110.772,110.765,110.817,110.71,8886,0.10699999999999932,0.05500000000000682,0.044999999999987494,-0.007000000000005002
2018-08-14 03:00:00,110.765,110.862,110.893,110.747,8260,0.1460000000000008,0.11499999999999488,0.1280000000000001,0.0969999999999942
2018-08-14 04:00:00,110.862,110.818,110.867,110.813,4759,0.054000000000002046,0.0049999999999954525,0.005000000000009663,-0.04399999999999693
2018-08-14 05:00:00,110.818,110.851,110.883,110.791,8595,0.09199999999999875,0.060000000000002274,0.06499999999999773,0.03300000000000125
2018-08-14 06:00:00,110.851,111.038,111.045,110.846,15065,0.19899999999999807,0.19199999999999307,0.19400000000000261,0.1869999999999976
2018-08-14 07:00:00,111.038,111.1,111.15,111.032,12598,0.11800000000000921,0.06799999999999784,0.11200000000000898,0.06199999999999761
2018-08-14 08:00:00,111.1,111.03,111.115,110.986,13585,0.12899999999999068,0.04399999999999693,0.015000000000000568,-0.06999999999999318
2018-08-14 09:00:00,111.03,110.923,111.044,110.918,12098,0.12599999999999056,0.0049999999999954525,0.013999999999995794,-0.10699999999999932
2018-08-14 10:00:00,110.923,110.951,111.033,110.916,7021,0.11700000000000443,0.03499999999999659,0.10999999999999943,0.027999999999991587
2018-08-14 11:00:00,110.951,110.859,110.951,110.826,8303,0.125,0.03300000000000125,0.0,-0.09199999999999875
2018-08-14 12:00:00,110.859,110.89,110.911,110.776,9902,0.13500000000000512,0.11400000000000432,0.05200000000000671,0.03100000000000591
2018-08-14 13:00:00,110.89,110.799,110.899,110.757,12172,0.1419999999999959,0.04200000000000159,0.009000000000000341,-0.09099999999999397
2018-08-14 14:00:00,110.799,110.88,110.945,110.748,13225,0.19699999999998852,0.1319999999999908,0.14599999999998658,0.08099999999998886
2018-08-14 15:00:00,110.88,110.925,110.939,110.785,10923,0.15399999999999636,0.14000000000000057,0.0589999999999975,0.045000000000001705
2018-08-14 16:00:00,110.925,111.085,111.106,110.922,7711,0.1839999999999975,0.1629999999999967,0.18099999999999739,0.1599999999999966
2018-08-14 17:00:00,111.085,111.241,111.309,111.085,10817,0.22400000000000375,0.1560000000000059,0.22400000000000375,0.1560000000000059
2018-08-14 18:00:00,111.241,111.213,111.261,111.192,9508,0.06900000000000261,0.021000000000000796,0.01999999999999602,-0.028000000000005798
2018-08-14 19:00:00,111.213,111.211,111.225,111.194,4582,0.0309999999999917,0.016999999999995907,0.012000000000000455,-0.001999999999995339
2018-08-14 20:00:00,111.211,111.137,111.217,111.115,4697,0.10200000000000387,0.02200000000000557,0.006000000000000227,-0.07399999999999807
2018-08-14 21:00:00,111.137,111.219,111.234,111.112,30960,0.12199999999999989,0.10699999999999932,0.0969999999999942,0.08199999999999363
2018-08-14 22:00:00,111.219,111.174,111.233,111.168,9904,0.06499999999999773,0.006000000000000227,0.014000000000010004,-0.044999999999987494
2018-08-14 23:00:00,111.174,111.25,111.262,111.171,3357,0.09099999999999397,0.07899999999999352,0.08799999999999386,0.0759999999999934
2018-08-15 00:00:00,111.25,111.358,111.373,111.248,9625,0.125,0.10999999999999943,0.12300000000000466,0.10800000000000409
2018-08-15 01:00:00,111.358,111.335,111.425,111.314,10308,0.1110000000000042,0.021000000000000796,0.06699999999999307,-0.023000000000010346
2018-08-15 02:00:00,111.335,111.321,111.378,111.259,7392,0.11899999999999977,0.06199999999999761,0.043000000000006366,-0.013999999999995794
2018-08-15 03:00:00,111.321,111.262,111.322,111.198,8090,0.12400000000000944,0.06400000000000716,0.0010000000000047748,-0.0589999999999975
2018-08-15 04:00:00,111.262,111.287,111.292,111.162,6751,0.12999999999999545,0.125,0.030000000000001137,0.025000000000005684
2018-08-15 05:00:00,111.287,111.278,111.289,111.22,7349,0.06900000000000261,0.058000000000006935,0.001999999999995339,-0.009000000000000341
2018-08-15 06:00:00,111.278,111.215,111.306,111.21,7098,0.09600000000000364,0.005000000000009663,0.027999999999991587,-0.06300000000000239
2018-08-15 07:00:00,111.215,111.326,111.365,111.214,10566,0.15099999999999625,0.11199999999999477,0.14999999999999147,0.11099999999999
2018-08-15 08:00:00,111.326,111.286,111.33,111.224,8027,0.10599999999999454,0.06199999999999761,0.0040000000000048885,-0.03999999999999204
2018-08-15 09:00:00,111.286,111.233,111.329,111.194,6557,0.1349999999999909,0.03900000000000148,0.042999999999992156,-0.05299999999999727
2018-08-15 10:00:00,111.233,111.15,111.274,111.109,11600,0.16500000000000625,0.04100000000001103,0.04099999999999682,-0.08299999999999841
2018-08-15 11:00:00,111.15,111.016,111.153,110.946,12939,0.20700000000000784,0.07000000000000739,0.0030000000000001137,-0.13400000000000034
2018-08-15 12:00:00,111.016,110.867,111.064,110.858,13572,0.20599999999998886,0.009000000000000341,0.04799999999998761,-0.1490000000000009
2018-08-15 13:00:00,110.867,110.752,110.921,110.716,16562,0.2050000000000125,0.036000000000001364,0.054000000000002046,-0.1150000000000091
2018-08-15 14:00:00,110.752,110.436,110.753,110.426,30090,0.3269999999999982,0.010000000000005116,0.0010000000000047748,-0.3159999999999883
2018-08-15 15:00:00,110.436,110.63,110.703,110.432,28216,0.2710000000000008,0.1979999999999933,0.2669999999999959,0.1939999999999884
2018-08-15 16:00:00,110.63,110.724,110.746,110.582,13107,0.16400000000000148,0.14200000000001012,0.11599999999999966,0.0940000000000083
2018-08-15 17:00:00,110.724,110.666,110.732,110.62,9262,0.11199999999999477,0.04599999999999227,0.007999999999995566,-0.058000000000006935
2018-08-15 18:00:00,110.666,110.574,110.678,110.522,9367,0.1559999999999917,0.0519999999999925,0.012000000000000455,-0.09199999999999875
2018-08-15 19:00:00,110.574,110.672,110.696,110.572,9189,0.12399999999999523,0.09999999999999432,0.12199999999999989,0.09799999999999898
2018-08-15 20:00:00,110.672,110.736,110.77,110.666,8141,0.1039999999999992,0.07000000000000739,0.09799999999999898,0.06400000000000716
2018-08-15 21:00:00,110.736,110.682,110.734,110.653,60363,0.08099999999998886,0.028999999999996362,-0.0020000000000095497,-0.054000000000002046
2018-08-15 22:00:00,110.682,110.624,110.71,110.612,2913,0.09799999999999898,0.012000000000000455,0.027999999999991587,-0.058000000000006935
2018-08-15 23:00:00,110.624,110.569,110.632,110.548,5636,0.08400000000000318,0.021000000000000796,0.008000000000009777,-0.05499999999999261
2018-08-16 00:00:00,110.569,110.564,110.625,110.47,13866,0.15500000000000114,0.09399999999999409,0.055999999999997385,-0.005000000000009663
2018-08-16 01:00:00,110.564,110.798,110.883,110.453,26289,0.4299999999999926,0.34499999999999886,0.3190000000000026,0.23400000000000887
2018-08-16 02:00:00,110.798,110.823,110.925,110.775,14964,0.14999999999999147,0.04799999999998761,0.12699999999999534,0.024999999999991473
2018-08-16 03:00:00,110.823,110.816,110.895,110.77,10581,0.125,0.04600000000000648,0.07200000000000273,-0.006999999999990791
2018-08-16 04:00:00,110.816,110.774,110.828,110.697,7836,0.13100000000000023,0.07699999999999818,0.012000000000000455,-0.04200000000000159
2018-08-16 05:00:00,110.774,110.857,110.899,110.674,13442,0.22499999999999432,0.18299999999999272,0.125,0.08299999999999841
2018-08-16 06:00:00,110.857,110.812,110.868,110.783,10264,0.08499999999999375,0.028999999999996362,0.01099999999999568,-0.045000000000001705
2018-08-16 07:00:00,110.812,110.77,110.876,110.769,11124,0.10699999999999932,0.000999999999990564,0.06400000000000716,-0.04200000000000159
2018-08-16 08:00:00,110.77,110.795,110.825,110.758,8401,0.06700000000000728,0.03700000000000614,0.05500000000000682,0.025000000000005684
2018-08-16 09:00:00,110.795,110.809,110.836,110.769,6539,0.06699999999999307,0.03999999999999204,0.04099999999999682,0.013999999999995794
2018-08-16 10:00:00,110.809,110.896,110.908,110.805,7716,0.10299999999999443,0.09099999999999397,0.09900000000000375,0.0870000000000033
2018-08-16 11:00:00,110.896,110.825,110.914,110.82,7559,0.0940000000000083,0.005000000000009663,0.018000000000000682,-0.07099999999999795
2018-08-16 12:00:00,110.825,110.641,110.857,110.583,11428,0.2740000000000009,0.058000000000006935,0.031999999999996476,-0.1839999999999975
2018-08-16 13:00:00,110.641,110.645,110.664,110.553,13144,0.1110000000000042,0.09199999999999875,0.022999999999996135,0.003999999999990678
2018-08-16 14:00:00,110.645,110.734,110.801,110.646,12259,0.15500000000000114,0.08799999999999386,0.1560000000000059,0.08899999999999864
2018-08-16 15:00:00,110.734,110.891,110.892,110.701,10079,0.1910000000000025,0.19000000000001194,0.15800000000000125,0.1570000000000107
2018-08-16 16:00:00,110.891,110.909,111.118,110.878,16903,0.23999999999999488,0.03100000000000591,0.22699999999998965,0.018000000000000682
2018-08-16 17:00:00,110.909,110.893,110.927,110.864,7047,0.06300000000000239,0.028999999999996362,0.018000000000000682,-0.016000000000005343
2018-08-16 18:00:00,110.893,110.873,110.911,110.844,7573,0.06700000000000728,0.029000000000010573,0.018000000000000682,-0.01999999999999602
2018-08-16 19:00:00,110.873,110.919,110.925,110.863,4201,0.06199999999999761,0.055999999999997385,0.0519999999999925,0.04599999999999227
2018-08-16 20:00:00,110.919,110.892,110.923,110.866,6249,0.05700000000000216,0.02599999999999625,0.0040000000000048885,-0.027000000000001023
2018-08-16 21:00:00,110.892,110.933,110.94,110.8,30965,0.14000000000000057,0.13300000000000978,0.04800000000000182,0.04100000000001103
2018-08-16 22:00:00,110.933,110.939,110.962,110.909,10136,0.05299999999999727,0.029999999999986926,0.028999999999996362,0.0059999999999860165
2018-08-16 23:00:00,110.939,111.011,111.021,110.938,4146,0.08299999999999841,0.07299999999999329,0.08200000000000784,0.07200000000000273
2018-08-17 00:00:00,111.011,110.87,111.046,110.833,11337,0.21300000000000807,0.03700000000000614,0.0350000000000108,-0.14099999999999113
2018-08-17 01:00:00,110.87,110.842,110.895,110.805,9646,0.0899999999999892,0.03699999999999193,0.024999999999991473,-0.028000000000005798
2018-08-17 02:00:00,110.842,110.879,110.886,110.824,4042,0.06199999999999761,0.05500000000000682,0.04399999999999693,0.03700000000000614
2018-08-17 03:00:00,110.879,110.846,110.886,110.83,3233,0.055999999999997385,0.016000000000005343,0.006999999999990791,-0.03300000000000125
2018-08-17 04:00:00,110.846,110.866,110.882,110.841,2792,0.04100000000001103,0.025000000000005684,0.036000000000001364,0.01999999999999602
2018-08-17 05:00:00,110.866,110.888,110.894,110.86,4993,0.034000000000006025,0.028000000000005798,0.028000000000005798,0.02200000000000557
2018-08-17 06:00:00,110.888,110.754,110.891,110.711,7654,0.18000000000000682,0.043000000000006366,0.0030000000000001137,-0.13400000000000034
2018-08-17 07:00:00,110.754,110.702,110.765,110.702,7071,0.06300000000000239,0.0,0.01099999999999568,-0.05200000000000671
2018-08-17 08:00:00,110.702,110.724,110.73,110.673,8877,0.05700000000000216,0.05100000000000193,0.028000000000005798,0.02200000000000557
2018-08-17 09:00:00,110.724,110.533,110.734,110.519,11037,0.2149999999999892,0.013999999999995794,0.009999999999990905,-0.1910000000000025
2018-08-17 10:00:00,110.533,110.514,110.562,110.472,11486,0.09000000000000341,0.04200000000000159,0.028999999999996362,-0.019000000000005457
2018-08-17 11:00:00,110.514,110.474,110.546,110.414,8062,0.132000000000005,0.060000000000002274,0.03200000000001069,-0.03999999999999204
2018-08-17 12:00:00,110.474,110.38,110.474,110.339,13237,0.13500000000000512,0.04099999999999682,0.0,-0.0940000000000083
2018-08-17 13:00:00,110.38,110.487,110.548,110.309,12374,0.23900000000000432,0.17799999999999727,0.16800000000000637,0.10699999999999932
2018-08-17 14:00:00,110.487,110.443,110.587,110.319,16759,0.2680000000000007,0.12399999999999523,0.10000000000000853,-0.04399999999999693
2018-08-17 15:00:00,110.443,110.543,110.557,110.421,9996,0.13599999999999568,0.12199999999999989,0.11400000000000432,0.10000000000000853
2018-08-17 16:00:00,110.543,110.392,110.543,110.366,5412,0.1770000000000067,0.02599999999999625,0.0,-0.15100000000001046
2018-08-17 17:00:00,110.392,110.379,110.408,110.323,5899,0.08500000000000796,0.056000000000011596,0.016000000000005343,-0.012999999999991019
2018-08-17 18:00:00,110.379,110.588,110.656,110.375,17673,0.2810000000000059,0.21299999999999386,0.277000000000001,0.20899999999998897
2018-08-17 19:00:00,110.588,110.612,110.643,110.519,9773,0.12399999999999523,0.09299999999998931,0.05500000000000682,0.02400000000000091
2018-08-17 20:00:00,110.612,110.457,110.619,110.457,5850,0.16200000000000614,0.0,0.007000000000005002,-0.15500000000000114
2018-08-19 19:00:00,110.457,110.526,110.551,110.497,71,0.054000000000002046,0.028999999999996362,0.0940000000000083,0.06900000000000261
2018-08-19 20:00:00,110.526,110.58,110.6,110.52,129,0.0799999999999983,0.060000000000002274,0.07399999999999807,0.054000000000002046
2018-08-19 21:00:00,110.58,110.52,110.585,110.512,547,0.07299999999999329,0.007999999999995566,0.0049999999999954525,-0.060000000000002274
2018-08-19 22:00:00,110.52,110.502,110.561,110.488,10523,0.0730000000000075,0.013999999999995794,0.04100000000001103,-0.018000000000000682
2018-08-19 23:00:00,110.502,110.475,110.544,110.463,5925,0.08100000000000307,0.012000000000000455,0.04200000000000159,-0.027000000000001023
2018-08-20 00:00:00,110.475,110.488,110.549,110.407,11999,0.14200000000001012,0.08100000000000307,0.07400000000001228,0.01300000000000523
2018-08-20 01:00:00,110.488,110.471,110.547,110.457,8819,0.09000000000000341,0.014000000000010004,0.0589999999999975,-0.016999999999995907
2018-08-20 02:00:00,110.471,110.539,110.576,110.465,7397,0.11099999999999,0.07399999999999807,0.10499999999998977,0.06799999999999784
2018-08-20 03:00:00,110.539,110.559,110.567,110.508,3705,0.0589999999999975,0.05100000000000193,0.027999999999991587,0.01999999999999602
2018-08-20 04:00:00,110.559,110.612,110.641,110.542,4513,0.09900000000000375,0.06999999999999318,0.08200000000000784,0.05299999999999727
2018-08-20 05:00:00,110.612,110.587,110.632,110.579,4736,0.05300000000001148,0.008000000000009777,0.020000000000010232,-0.024999999999991473
2018-08-20 06:00:00,110.587,110.593,110.611,110.539,7447,0.07200000000000273,0.054000000000002046,0.02400000000000091,0.006000000000000227
2018-08-20 07:00:00,110.593,110.607,110.678,110.577,10056,0.10099999999999909,0.030000000000001137,0.08499999999999375,0.013999999999995794
2018-08-20 08:00:00,110.607,110.647,110.662,110.603,6616,0.05900000000001171,0.04400000000001114,0.05500000000000682,0.04000000000000625
2018-08-20 09:00:00,110.647,110.629,110.656,110.611,4749,0.045000000000001705,0.018000000000000682,0.009000000000000341,-0.018000000000000682
2018-08-20 10:00:00,110.629,110.622,110.676,110.611,6203,0.06499999999999773,0.01099999999999568,0.046999999999997044,-0.007000000000005002
2018-08-20 11:00:00,110.622,110.577,110.637,110.542,5351,0.09499999999999886,0.03499999999999659,0.015000000000000568,-0.045000000000001705
2018-08-20 12:00:00,110.577,110.431,110.576,110.424,6525,0.1519999999999868,0.006999999999990791,-0.0010000000000047748,-0.1460000000000008
2018-08-20 13:00:00,110.431,110.405,110.478,110.354,10402,0.12399999999999523,0.05100000000000193,0.046999999999997044,-0.02599999999999625
2018-08-20 14:00:00,110.405,110.435,110.461,110.388,7999,0.07299999999999329,0.046999999999997044,0.055999999999997385,0.030000000000001137
2018-08-20 15:00:00,110.435,110.38,110.503,110.255,12513,0.24800000000000466,0.125,0.06799999999999784,-0.05500000000000682
2018-08-20 16:00:00,110.38,110.305,110.392,110.278,8766,0.11399999999999011,0.027000000000001023,0.012000000000000455,-0.07499999999998863
2018-08-20 17:00:00,110.305,110.235,110.338,110.225,5567,0.11299999999999955,0.010000000000005116,0.03299999999998704,-0.07000000000000739
2018-08-20 18:00:00,110.235,110.215,110.256,110.181,6901,0.07500000000000284,0.034000000000006025,0.021000000000000796,-0.01999999999999602
2018-08-20 19:00:00,110.215,110.115,110.239,110.113,5756,0.12600000000000477,0.001999999999995339,0.02400000000000091,-0.10000000000000853
2018-08-20 20:00:00,110.115,110.064,110.185,110.015,5780,0.1700000000000017,0.04899999999999238,0.07000000000000739,-0.05100000000000193
2018-08-20 21:00:00,110.064,110.029,110.096,110.024,22022,0.07200000000000273,0.0049999999999954525,0.03200000000001069,-0.03499999999999659
2018-08-20 22:00:00,110.029,109.926,110.039,109.905,11625,0.13400000000000034,0.021000000000000796,0.010000000000005116,-0.10299999999999443
2018-08-20 23:00:00,109.926,109.947,109.996,109.92,6896,0.0759999999999934,0.027000000000001023,0.06999999999999318,0.021000000000000796
2018-08-21 00:00:00,109.947,109.849,109.962,109.776,16319,0.18600000000000705,0.0730000000000075,0.015000000000000568,-0.09799999999999898
2018-08-21 01:00:00,109.849,109.949,109.969,109.768,9985,0.2009999999999934,0.18099999999999739,0.11999999999999034,0.09999999999999432
2018-08-21 02:00:00,109.949,109.994,110.051,109.917,7345,0.13400000000000034,0.07699999999999818,0.10200000000000387,0.045000000000001705
